,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,trending,github_release_downloads,gitlab_id,gitlab_url
56,factory_boy,FactoryBoy/factory_boy,factory_boy,[],testing,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2023-01-05 16:26:39,2022-12-07 15:28:28,958.0,2.0,349.0,41.0,460.0,159.0,376.0,3037.0,,,,A test fixtures replacement for Python.,,,126.0,https://pypi.org/project/factory_boy,2311787.0,2311787.0,23,True,3,,,,
57,viewflow,viewflow/viewflow,viewflow,[],finite-state-machine,https://github.com/viewflow/viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2023-01-27 12:21:30,2023-01-27 12:21:28,84.0,26.0,366.0,105.0,90.0,27.0,256.0,2304.0,2017-05-29 17:10:27,1.0.0,2.0,Reusable workflow library for Django.,250.0,250.0,,https://pypi.org/project/viewflow,54.0,54.0,23,True,2,,,,
58,django-organizations,bennylope/django-organizations,django-organizations,[],authorization,https://github.com/bennylope/django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2023-01-22 21:43:24,2023-01-22 21:43:24,727.0,6.0,185.0,35.0,92.0,16.0,130.0,1062.0,2022-10-25 22:24:10,2.1.0,14.0,Multi-user accounts for Django projects.,,,47.0,https://pypi.org/project/django-organizations,23579.0,23579.0,23,True,3,,,,
59,django-admin-tools,django-admin-tools/django-admin-tools,django-admin-tools,[],admin-interface,https://github.com/django-admin-tools/django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2022-08-21 14:15:30,2021-12-12 15:43:02,561.0,,109.0,23.0,47.0,19.0,59.0,736.0,,,,Extends the Django Admin to include a extensible dashboard and navigation menu.,1255.0,1255.0,81.0,https://pypi.org/project/django-admin-tools,55162.0,55162.0,23,True,3,,,,
60,django-address,furious-luke/django-address,django-address,[],fields-addresses,https://github.com/furious-luke/django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2022-08-11 15:37:13,2022-05-05 01:23:36,216.0,,148.0,19.0,63.0,40.0,84.0,388.0,2022-05-06 20:00:17,0.2.8,7.0,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,342.0,342.0,22.0,https://pypi.org/project/django-address,12874.0,12874.0,23,True,1,,,,
61,django-fsm-log,jazzband/django-fsm-log,django-fsm-log,[],finite-state-machine,https://github.com/jazzband/django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2023-01-30 19:46:23,2022-12-20 07:18:40,298.0,6.0,67.0,8.0,108.0,9.0,31.0,200.0,2022-01-14 14:21:04,3.0.0,9.0,Automatic logging for Django FSM.,110.0,110.0,26.0,https://pypi.org/project/django-fsm-log,25924.0,25924.0,23,True,2,,,,
62,django-tailwind,timonweb/django-tailwind,django-tailwind,[],mvt-css-framework-integration,https://github.com/timonweb/django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2023-01-19 02:25:08,2022-07-31 14:48:32,237.0,,73.0,16.0,36.0,15.0,110.0,978.0,,,,Django + Tailwind CSS =.,1558.0,1558.0,12.0,https://pypi.org/project/django-tailwind,21471.0,21471.0,22,True,2,,,,
63,django-multitenant,citusdata/django-multitenant,django-multitenant,[],multiple-tenants,https://github.com/citusdata/django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2023-01-25 07:25:36,2023-01-25 07:25:28,249.0,9.0,79.0,49.0,67.0,22.0,49.0,547.0,2021-12-08 17:42:54,3.0.0,10.0,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,33.0,33.0,19.0,https://pypi.org/project/django-multitenant,12021.0,12021.0,22,True,3,,,,
64,django-easy-audit,soynatan/django-easy-audit,django-easy-audit,[],fields-versioning,https://github.com/soynatan/django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2023-01-26 21:58:57,2023-01-26 21:58:56,262.0,3.0,136.0,16.0,120.0,56.0,69.0,514.0,2022-06-30 20:42:07,1.3.3,47.0,"Yet another Django audit log app, hopefully the simplest one.",165.0,165.0,42.0,https://pypi.org/project/django-easy-audit,28518.0,28518.0,22,True,3,,,,
65,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2022-09-02 07:58:43,2022-09-02 07:57:38,269.0,,54.0,7.0,52.0,9.0,54.0,227.0,,,,"Slack integration for Django, using the templating engine to generate messages.",309.0,309.0,27.0,https://pypi.org/project/django-slack,62848.0,62848.0,22,True,1,,,,
66,django-guid,snok/django-guid,django-guid,[],logging,https://github.com/snok/django-guid,https://github.com/snok/django-guid,BSD-3-Clause,2019-12-20 10:25:27,2022-12-09 10:41:13,2022-12-09 10:40:59,186.0,10.0,15.0,8.0,71.0,1.0,19.0,307.0,2022-05-06 13:06:01,3.3.0,15.0,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",75.0,75.0,8.0,https://pypi.org/project/django-guid,42341.0,42341.0,21,True,1,,,,
67,django-google-maps,madisona/django-google-maps,django-google-maps,[],fields-addresses,https://github.com/madisona/django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2022-12-22 16:49:58,2022-03-22 11:44:40,82.0,,90.0,18.0,45.0,12.0,34.0,267.0,2022-03-22 11:47:01,0.13.0,3.0,Using the Google Maps API with django model admin.,516.0,516.0,19.0,https://pypi.org/project/django-google-maps,6405.0,6405.0,21,True,2,,,,
68,django-autofixture,gregmuellegger/django-autofixture,django-autofixture,[],example-data,https://github.com/gregmuellegger/django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2022-09-15 15:01:25,2017-03-03 07:13:17,343.0,,83.0,16.0,62.0,19.0,37.0,458.0,,,,Can create auto-generated test data.,828.0,828.0,34.0,https://pypi.org/project/django-autofixture,5151.0,5151.0,20,False,2,,,,
69,django-dynamic-fixture,paulocheque/django-dynamic-fixture,django-dynamic-fixture,[],fake-data,https://github.com/paulocheque/django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2022-09-02 16:54:16,2022-09-02 16:54:16,405.0,,55.0,16.0,85.0,5.0,61.0,374.0,,,,A complete library to create dynamic model instances for testing purposes.,912.0,912.0,36.0,https://pypi.org/project/django-dynamic-fixture,48250.0,48250.0,20,True,3,,,,
70,django-fixture-magic,davedash/django-fixture-magic,django-fixture-magic,[],example-data,https://github.com/davedash/django-fixture-magic,https://github.com/davedash/django-fixture-magic,BSD-3-Clause,2010-03-05 00:50:02,2022-12-28 20:58:48,2021-03-12 05:02:13,120.0,,88.0,7.0,51.0,12.0,22.0,372.0,,,,Utilities to extract and manipulate Django Fixtures.,125.0,125.0,35.0,https://pypi.org/project/django-fixture-magic,21524.0,21524.0,20,True,2,,,,
71,django-graphql-auth,PedroBern/django-graphql-auth,django-graphql-auth,[],graphql-api,https://github.com/PedroBern/django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,MIT,2020-01-15 16:36:01,2022-06-17 09:46:13,2022-06-17 09:46:13,276.0,,83.0,20.0,56.0,60.0,44.0,301.0,,,,Django registration and authentication with GraphQL.,541.0,541.0,16.0,https://pypi.org/project/django-graphql-auth,13687.0,13687.0,20,True,3,,,,
72,django-bootstrap5,zostera/django-bootstrap5,django-bootstrap5,[],mvt-css-framework-integration,https://github.com/zostera/django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2023-01-31 20:02:31,2022-12-16 20:13:43,1264.0,20.0,40.0,5.0,370.0,32.0,40.0,201.0,,,,Bootstrap 5 for Django.,,,143.0,https://pypi.org/project/django-bootstrap5,27671.0,27671.0,20,True,3,,,,
73,django-fernet-fields,orcasgit/django-fernet-fields,django-fernet-fields,[],encrpyted-fields,https://github.com/orcasgit/django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,BSD-3-Clause,2015-05-25 18:10:29,2022-12-26 07:25:25,2019-05-10 16:41:45,129.0,,48.0,6.0,17.0,9.0,6.0,179.0,,,,Fernet symmetric encryption for Django model fields.,525.0,525.0,9.0,https://pypi.org/project/django-fernet-fields,96668.0,96668.0,20,True,1,,,,
74,django-controlcenter,byashimov/django-controlcenter,django-controlcenter,[],admin-interface,https://github.com/byashimov/django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2022-01-22 03:55:31,2022-01-22 03:47:01,188.0,,84.0,48.0,34.0,10.0,21.0,938.0,,,,Set of widgets to build dashboards for Django projects.,80.0,80.0,17.0,https://pypi.org/project/django-controlcenter,2270.0,2270.0,19,True,3,,,,
75,django-dirtyfields,romgar/django-dirtyfields,django-dirtyfields,[],fields-versioning,https://github.com/romgar/django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2023-01-14 06:30:20,2023-01-14 06:21:21,596.0,9.0,97.0,13.0,139.0,11.0,58.0,571.0,,,,Tracking dirty fields on a Django model.,,,41.0,https://pypi.org/project/django-dirtyfields,142911.0,142911.0,19,True,3,,,,
76,django-admin-sortable,jazzband/django-admin-sortable,django-admin-sortable,[],admin-interface-actions,https://github.com/jazzband/django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,2011-08-31 19:31:13,2022-03-13 00:03:22,2022-03-13 00:03:22,621.0,,122.0,15.0,118.0,7.0,132.0,517.0,,,,Generic drag-and-drop ordering for objects and tabular inlines in Django Admin.,578.0,578.0,80.0,https://pypi.org/project/django-admin-sortable,42037.0,42037.0,19,True,3,,,,
77,djantic,jordaneremieff/djantic,djantic,[],pydantic-integration,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2023-01-07 13:45:57,2023-01-07 13:44:35,118.0,5.0,25.0,6.0,33.0,9.0,27.0,326.0,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,41.0,41.0,4.0,https://pypi.org/project/djantic,4767.0,4767.0,19,True,3,,,,
78,django-bulma,timonweb/django-bulma,django-bulma,[],mvt-css-framework-integration,https://github.com/timonweb/django-bulma,https://github.com/timonweb/django-bulma,MIT,2017-08-16 16:10:14,2022-12-09 23:22:42,2021-10-21 13:54:53,128.0,,51.0,14.0,37.0,3.0,36.0,323.0,,,,Bulma theme for Django.,399.0,399.0,14.0,https://pypi.org/project/django-bulma,2219.0,2219.0,19,True,3,,,,
79,django-extra-settings,fabiocaccamo/django-extra-settings,django-extra-settings,[],configuration,https://github.com/fabiocaccamo/django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2023-01-31 00:05:38,2023-01-30 20:55:09,197.0,68.0,18.0,4.0,40.0,2.0,20.0,296.0,2023-01-10 15:45:36,0.8.1,17.0,config and manage typed extra settings using just the django admin.,,,9.0,https://pypi.org/project/django-extra-settings,5576.0,5576.0,19,True,3,,,,
80,django-click,GaretJax/django-click,django-click,[],management-commands,https://github.com/GaretJax/django-click,https://github.com/GaretJax/django-click,MIT,2015-09-10 22:48:53,2022-03-17 20:00:04,2022-03-17 20:00:04,120.0,,17.0,7.0,22.0,9.0,8.0,215.0,2021-09-07 19:36:52,2.3.0,3.0,Write Django management command using the click CLI library.,210.0,210.0,11.0,https://pypi.org/project/django-click,32721.0,32721.0,19,True,3,,,,
81,django-admin-numeric-filter,lukasvinclav/django-admin-numeric-filter,django-admin-numeric-filter,[],admin-interface-filters,https://github.com/lukasvinclav/django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,MIT,2018-08-10 10:21:18,2023-01-16 01:11:29,2023-01-13 08:02:34,55.0,6.0,28.0,4.0,15.0,2.0,12.0,63.0,2018-09-09 17:53:36,0.1.1,2.0,Numeric filters for Django admin.,139.0,139.0,13.0,https://pypi.org/project/django-admin-numeric-filter,9313.0,9313.0,19,True,1,,,,
82,django-mapbox-location-field,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,[],fields-addresses,https://github.com/simon-the-shark/django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2022-08-26 07:34:52,2022-04-07 16:47:43,200.0,,21.0,5.0,12.0,2.0,22.0,60.0,2022-03-01 22:09:58,2.0.0,22.0,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",238.0,238.0,8.0,https://pypi.org/project/django-mapbox-location-field,854.0,854.0,19,True,3,,,,
83,django-test-plus,revsys/django-test-plus,django-test-plus,[],testing,https://github.com/revsys/django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52,2023-01-25 16:19:23,2023-01-25 16:19:21,465.0,9.0,55.0,10.0,146.0,6.0,44.0,553.0,,,,Useful additions to Djangos default TestCase.,,,31.0,https://pypi.org/project/django-test-plus,39634.0,39634.0,18,True,3,,,,
84,django-concurrency,saxix/django-concurrency,django-concurrency,[],locking,https://github.com/saxix/django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2022-08-04 10:49:36,2022-08-04 10:49:36,662.0,,46.0,9.0,176.0,6.0,60.0,398.0,2022-03-04 14:07:54,2.4,2.0,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,,,24.0,https://pypi.org/project/django-concurrency,26401.0,26401.0,18,True,1,,,,
85,django-audit-log,vvangelovski/django-audit-log,django-audit-log,[],fields-versioning,https://github.com/vvangelovski/django-audit-log,https://github.com/vvangelovski/django-audit-log,,2011-02-25 12:40:16,2022-12-26 07:34:28,2018-03-12 09:11:28,102.0,,81.0,8.0,30.0,27.0,16.0,228.0,2015-01-23 12:59:33,0.6.0,2.0,Audit log for your Django models.,227.0,227.0,10.0,https://pypi.org/project/django-audit-log,2814.0,2814.0,18,True,3,,,,
86,django-fsm-admin,gadventures/django-fsm-admin,django-fsm-admin,[],finite-state-machine,https://github.com/gadventures/django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,2014-03-12 04:43:00,2022-10-25 08:27:00,2022-10-25 08:26:59,123.0,,77.0,29.0,66.0,17.0,20.0,191.0,,,,Mixin and template tags to integrate django-fsm transitions into the django admin.,288.0,288.0,32.0,https://pypi.org/project/django-fsm-admin,35713.0,35713.0,18,True,3,,,,
87,django-loci,openwisp/django-loci,django-loci,[],fields-addresses,https://github.com/openwisp/django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2022-09-15 08:54:01,2022-09-15 08:54:00,247.0,,33.0,11.0,69.0,3.0,37.0,172.0,2022-04-20 19:29:39,1.0.1,15.0,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,9.0,9.0,27.0,https://pypi.org/project/django-loci,512.0,512.0,18,True,3,,,,
88,django-phone-field,VeryApt/django-phone-field,django-phone-field,[],fields-phone-numbers,https://github.com/VeryApt/django-phone-field,https://github.com/VeryApt/django-phone-field,GPL-3.0,2018-02-22 21:40:32,2020-06-10 01:16:07,2020-06-10 01:10:54,35.0,,14.0,4.0,4.0,3.0,11.0,48.0,2020-06-10 01:16:07,1.8.1,8.0,Lightweight model and form field for phone numbers in Django.,2476.0,2476.0,4.0,https://pypi.org/project/django-phone-field,21236.0,21236.0,18,True,3,,,,
89,mixer,klen/mixer,mixer,[],example-data,https://github.com/klen/mixer,https://github.com/klen/mixer,,2013-05-19 13:49:50,2023-01-23 04:04:57,2022-03-23 14:37:36,860.0,,91.0,11.0,99.0,35.0,49.0,874.0,,,,"Mixer -- Is a fixtures replacement. Supported Django, Flask, SqlAlchemy and custom python objects.",,,43.0,https://pypi.org/project/mixer,85706.0,85706.0,17,True,3,,,,
90,django-cryptography,georgemarshall/django-cryptography,django-cryptography,[],encrpyted-fields,https://github.com/georgemarshall/django-cryptography,https://github.com/georgemarshall/django-cryptography,BSD-3-Clause,2016-03-02 07:55:01,2022-11-07 16:53:42,2022-05-25 05:52:12,140.0,,53.0,15.0,24.0,34.0,31.0,304.0,2022-04-06 04:41:14,1.1,13.0,Easily encrypt data in Django.,,,3.0,https://pypi.org/project/django-cryptography,67874.0,67874.0,17,True,2,,,,
91,django-sendsms,stefanfoulis/django-sendsms,django-sendsms,[],messaging,https://github.com/stefanfoulis/django-sendsms,https://github.com/stefanfoulis/django-sendsms,MIT,2011-08-10 06:40:48,2022-01-25 15:52:14,2021-12-27 22:42:18,132.0,,95.0,13.0,37.0,5.0,19.0,244.0,,,,A simple API to send SMS messages. It is modeled after the django email api.,317.0,317.0,19.0,https://pypi.org/project/django-sendsms,4107.0,4107.0,17,True,2,,,,
92,django-ninja-extra,eadwinCode/django-ninja-extra,django-ninja-extra,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2023-01-21 06:32:21,2023-01-21 06:29:26,381.0,15.0,9.0,5.0,33.0,2.0,10.0,106.0,2023-01-21 06:31:07,0.18.2,17.0,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,,,7.0,https://pypi.org/project/django-ninja-extra,7567.0,7567.0,17,True,2,,,,
93,django-mirage-field,luojilab/django-mirage-field,django-mirage-field,[],encrpyted-fields,https://github.com/luojilab/django-mirage-field,https://github.com/luojilab/django-mirage-field,MIT,2019-04-26 06:02:43,2022-04-19 11:01:05,2022-04-19 11:00:59,71.0,,13.0,15.0,13.0,,12.0,86.0,2022-03-14 08:47:26,1.4.0,17.0,"Django model field encrypt/decrypt your data, keep secret in database.",54.0,54.0,9.0,https://pypi.org/project/django-mirage-field,13522.0,13522.0,17,True,2,,,,
94,django-sms,roaldnefs/django-sms,django-sms,[],messaging,https://github.com/roaldnefs/django-sms,https://github.com/roaldnefs/django-sms,BSD-3-Clause,2021-01-12 18:16:13,2022-12-25 14:29:05,2022-12-25 14:29:04,30.0,4.0,10.0,2.0,21.0,4.0,7.0,39.0,2022-12-15 08:18:36,0.6.0,6.0,A Django app for sending SMS with interchangeable backends.,120.0,120.0,3.0,https://pypi.org/project/django-sms,2386.0,2386.0,17,True,2,,,,
95,django-ninja-jwt,eadwinCode/django-ninja-jwt,django-ninja-jwt,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2023-01-28 19:03:23,2022-11-30 06:51:41,618.0,1.0,5.0,3.0,17.0,,,36.0,2022-10-30 10:49:06,5.2.2,11.0,A JSON Web Token authentication plugin for the Django REST Framework.,,,77.0,https://pypi.org/project/django-ninja-jwt,3676.0,3676.0,16,True,2,,,,
96,django-trackstats,pennersr/django-trackstats,django-trackstats,[],statistics,https://github.com/pennersr/django-trackstats,https://github.com/pennersr/django-trackstats,MIT,2016-01-28 21:43:35,2022-11-23 10:11:37,2022-04-25 09:05:39,43.0,,33.0,12.0,10.0,3.0,8.0,378.0,,,,Keep track of your statistics.,22.0,22.0,6.0,https://pypi.org/project/django-trackstats,1139.0,1139.0,15,True,1,,,,
97,django-data-browser,tolomea/django-data-browser,django-data-browser,[],data-exploration,https://github.com/tolomea/django-data-browser,https://github.com/tolomea/django-data-browser,BSD-3-Clause,2020-03-29 21:02:52,2023-01-08 06:31:37,2022-08-21 16:28:58,922.0,,15.0,9.0,27.0,3.0,25.0,178.0,,,,Django app for user friendly querying of Django models.,5.0,5.0,9.0,https://pypi.org/project/django-data-browser,721.0,721.0,15,True,1,,,,
98,django-fieldsignals,craigds/django-fieldsignals,django-fieldsignals,[],fields-versioning,https://github.com/craigds/django-fieldsignals,https://github.com/craigds/django-fieldsignals,,2011-02-03 11:28:50,2022-10-08 02:34:47,2022-10-08 02:33:46,69.0,,11.0,8.0,8.0,3.0,14.0,105.0,2021-08-16 05:08:47,0.7.0,8.0,Django signals for changed fields.,141.0,141.0,5.0,https://pypi.org/project/django-fieldsignals,16407.0,16407.0,15,True,3,,,,
99,django-bootstrap-v5,zelenij/django-bootstrap-v5,django-bootstrap-v5,[],mvt-css-framework-integration,https://github.com/zelenij/django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2022-07-18 23:18:59,2022-07-18 23:18:59,936.0,,39.0,4.0,11.0,7.0,13.0,74.0,,,,Bootstrap 5 integration with Django.,,,138.0,https://pypi.org/project/django-bootstrap-v5,21051.0,21051.0,15,True,3,,,,
100,django-scopes,raphaelm/django-scopes,django-scopes,[],multiple-tenants,https://github.com/raphaelm/django-scopes,https://github.com/raphaelm/django-scopes,Apache-2.0,2019-05-10 11:27:07,2023-01-25 10:10:49,2023-01-25 10:10:43,39.0,1.0,13.0,11.0,13.0,9.0,5.0,179.0,,,,Safely separate multiple tenants in a Django database.,40.0,40.0,5.0,https://pypi.org/project/django-scopes,4314.0,4314.0,14,True,3,,,,
101,django-cryptographic-fields,foundertherapy/django-cryptographic-fields,django-cryptographic-fields,[],encrpyted-fields,https://github.com/foundertherapy/django-cryptographic-fields,https://github.com/foundertherapy/django-cryptographic-fields,MIT,2015-04-29 22:49:48,2021-11-10 12:49:34,2016-09-27 23:25:27,34.0,,25.0,12.0,16.0,9.0,2.0,26.0,2016-09-23 16:28:37,0.5.0,3.0,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,16.0,16.0,8.0,https://pypi.org/project/django-cryptographic-fields,992.0,992.0,14,False,3,,,,
102,django-optimistic-lock,gavinwahl/django-optimistic-lock,django-optimistic-lock,[],locking,https://github.com/gavinwahl/django-optimistic-lock,https://github.com/gavinwahl/django-optimistic-lock,BSD-2-Clause,2013-04-08 02:27:12,2020-11-22 15:50:03,2019-01-02 20:50:21,44.0,,20.0,2.0,8.0,1.0,4.0,111.0,,,,Offline optimistic locking for Django.,12.0,12.0,4.0,https://pypi.org/project/django-optimistic-lock,4032.0,4032.0,12,True,3,,,,
103,django-admin-confirm,trangpham/django-admin-confirm,django-admin-confirm,[],admin-interface-actions,https://github.com/TrangPham/django-admin-confirm,https://github.com/TrangPham/django-admin-confirm,,2020-11-08 18:56:53,2022-12-10 00:43:52,2022-12-10 00:43:52,65.0,1.0,10.0,4.0,23.0,9.0,12.0,42.0,2022-07-08 03:39:24,1.0.0a0,8.0,"AdminConfirmMixin is a mixin for ModelAdmin that adds confirmations to changes, additions and actions.",17.0,17.0,5.0,https://pypi.org/project/django-admin-confirm,7646.0,7646.0,12,True,3,,,,
104,pyngo,yezz123/pyngo,pyngo,[],pydantic-integration,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2022-11-20 19:33:53,2022-11-20 19:33:53,41.0,2.0,3.0,1.0,28.0,1.0,,41.0,2022-07-05 00:23:16,1.3.0,4.0,Pydantic model support for Django & Django-Rest-Framework.,,,4.0,https://pypi.org/project/pyngo,2912.0,2912.0,11,True,3,,,,
105,django-encrypted-model-fields,,django-encrypted-model-fields,[],encrpyted-fields,,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields,,2018-06-05 14:35:48,2018-06-05 14:35:48,,,,23.0,,,6.0,20.0,32.0,,,4.0,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,,,,https://pypi.org/project/django-encrypted-model-fields,57874.0,57874.0,10,True,3,,,lansharkconsulting/django/django-encrypted-model-fields,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields
106,django-discord-integration,Ninjaclasher/django-discord-integration,django-discord-integration,[],messaging,https://github.com/Ninjaclasher/django-discord-integration,https://github.com/Ninjaclasher/django-discord-integration,AGPL-3.0,2019-05-12 19:51:58,2023-01-04 23:09:31,2023-01-03 20:48:58,41.0,15.0,1.0,1.0,1.0,,2.0,16.0,2023-01-04 23:09:31,1.2.5,3.0,"Discord integration for Django, supporting error reporting via webhooks.",4.0,4.0,2.0,https://pypi.org/project/django-discord-integration,490.0,490.0,10,False,3,,,,
107,django-fsm-freeze,ming-tung/django-fsm-freeze,django-fsm-freeze,[],finite-state-machine,https://github.com/ming-tung/django-fsm-freeze,https://github.com/ming-tung/django-fsm-freeze,MIT,2021-06-11 15:38:15,2023-01-30 19:07:07,2022-10-25 09:06:16,93.0,,2.0,2.0,95.0,,4.0,4.0,2021-08-24 14:35:00,0.1.9,9.0,django-fsm data immutability support.,,,3.0,https://pypi.org/project/django-fsm-freeze,501.0,501.0,10,False,3,,,,
108,eventsourcing-django,pyeventsourcing/eventsourcing-django,eventsourcing-django,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-django,https://github.com/pyeventsourcing/eventsourcing-django,BSD-3-Clause,2021-07-15 13:39:46,2022-11-22 21:42:54,2022-11-22 13:35:07,139.0,2.0,6.0,3.0,12.0,,1.0,29.0,,,,Python package for eventsourcing with Django.,,,5.0,https://pypi.org/project/eventsourcing-django,791.0,791.0,8,True,2,,,,
109,django-ninja-apikey,mawassk/django-ninja-apikey,django-ninja-apikey,[],restful-api-ninja,https://github.com/mawassk/django-ninja-apikey,https://github.com/mawassk/django-ninja-apikey,MIT,2021-07-13 08:29:30,2021-08-27 13:54:11,2021-08-27 13:54:10,39.0,,1.0,1.0,10.0,1.0,1.0,16.0,2021-08-16 12:00:23,0.2.1,2.0,Easy to use API key authentication for Django Ninja REST Framework.,,,,https://pypi.org/project/django-ninja-apikey,392.0,392.0,8,False,3,,,,
110,django-address-model,agusmakmun/django-address-model,django-address-model,[],fields-addresses,https://github.com/agusmakmun/django-address-model,https://github.com/agusmakmun/django-address-model,MIT,2019-08-10 11:31:13,2020-11-18 09:48:51,2020-11-18 09:46:12,14.0,,3.0,2.0,,2.0,,13.0,2020-11-18 09:49:40,1.0.4,1.0,"django abstract model that provide the complete address, eg: no, na/rt, ca/rw, village/desa, sub district/kecamatan,..",5.0,5.0,,https://pypi.org/project/django-address-model,33.0,33.0,8,False,3,,,,
111,django-ninja-passwordreset,eadwinCode/django-ninja-passwordreset,django-ninja-passwordreset,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-passwordreset,https://github.com/eadwinCode/django-ninja-passwordreset,BSD-3-Clause,2021-11-20 21:37:41,2021-11-22 20:35:23,2021-11-22 20:32:00,152.0,,,1.0,,,,,2021-11-22 20:35:23,1.2.2,1.0,"An extension of django rest framework, providing a configurable password reset strategy.",,,33.0,https://pypi.org/project/django-ninja-passwordreset,18.0,18.0,8,True,3,,,,
112,django-locking,debrouwere/django-locking,django-locking,[],locking,https://github.com/debrouwere/django-locking,https://github.com/debrouwere/django-locking,,2010-06-01 20:20:54,2019-09-15 22:09:45,2012-02-15 16:11:21,21.0,,13.0,5.0,9.0,,,137.0,,,,"Prevents users from doing concurrent editing in Django. Works out of the box in the admin interface, or you can..",4.0,4.0,3.0,https://pypi.org/project/django-locking,7.0,7.0,7,False,3,,,,
113,django-searchable-encrypted-fields,,django-searchable-encrypted-fields,[],encrpyted-fields,,https://gitlab.com/guywillett/django-searchable-encrypted-fields,,2019-04-09 15:14:16,2019-04-09 15:14:16,,,,2.0,,,4.0,14.0,7.0,,,4.0,,,,,https://pypi.org/project/django-searchable-encrypted-fields,19798.0,19798.0,6,False,3,,,guywillett/django-searchable-encrypted-fields,https://gitlab.com/guywillett/django-searchable-encrypted-fields
