,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,github_release_downloads,new_addition,trending,gitlab_id,gitlab_url
0,pydantic,pydantic/pydantic,pydantic,[],pydantic-integration,https://github.com/pydantic/pydantic,https://github.com/pydantic/pydantic,MIT,2017-05-03 21:23:58,2025-02-10 21:21:45,2025-02-10 11:28:59,3478.0,170.0,1972.0,127.0,4306.0,464.0,4440.0,22390,2025-01-24 01:32:59,2.10.6,100.0,Data validation using Python type hints.,654006.0,654006.0,604.0,https://pypi.org/project/pydantic,293903765.0,293903765.0,46,True,1.0,,,,,,
1,celery,celery/celery,celery,[],task-queues,https://github.com/celery/celery,https://github.com/celery/celery,,2009-04-24 11:31:24,2025-02-11 09:08:47,2025-02-11 08:20:23,12766.0,52.0,4567.0,469.0,3486.0,662.0,4420.0,25511,2024-04-17 20:32:41,5.4.0,56.0,Distributed Task Queue (development branch).,158115.0,158115.0,1394.0,https://pypi.org/project/celery,14407024.0,14407024.0,43,True,1.0,,,,,,
2,django-rest-framework,encode/django-rest-framework,django-rest-framework,[],restful-api-drf,https://github.com/encode/django-rest-framework,https://github.com/encode/django-rest-framework,,2011-03-02 17:13:56,2025-02-01 06:24:43,2025-02-01 06:24:43,8840.0,12.0,6749.0,629.0,4749.0,61.0,3857.0,28765,2024-12-28 10:24:43,3.15.2,19.0,Web APIs for Django.,768038.0,768038.0,1423.0,https://pypi.org/project/django-rest-framework,125061.0,125061.0,42,True,1.0,,,,,,
3,wagtail,wagtail/wagtail,wagtail,[],cms-framework,https://github.com/wagtail/wagtail,https://github.com/wagtail/wagtail,BSD-3-Clause,2014-02-03 12:41:59,2025-02-11 14:58:31,2025-02-11 14:58:31,18491.0,332.0,3939.0,340.0,7276.0,850.0,4343.0,18723,2025-02-03 17:26:52,5.2.8,100.0,A Django content management system focused on flexibility and user experience.,11155.0,11155.0,973.0,https://pypi.org/project/wagtail,299386.0,299386.0,42,True,1.0,,,,,,
4,django-cms,django-cms/django-cms,django-cms,[],cms-framework,https://github.com/django-cms/django-cms,https://github.com/django-cms/django-cms,BSD-3-Clause,2009-03-05 10:14:18,2025-02-10 13:47:14,2025-02-10 10:40:46,16220.0,31.0,3057.0,396.0,4479.0,102.0,3469.0,10331,2024-11-13 07:54:35,4.1.4,22.0,The easy-to-use and developer-friendly enterprise CMS powered by Django.,5380.0,5380.0,577.0,https://pypi.org/project/django-cms,80546.0,80546.0,40,True,3.0,,,,,,
5,django-allauth,pennersr/django-allauth,django-allauth,[],authentication-authorization,https://github.com/pennersr/django-allauth,https://github.com/pennersr/django-allauth,MIT,2010-10-10 20:10:52,2025-02-07 09:35:00,2025-02-07 09:25:09,3614.0,65.0,2974.0,201.0,1623.0,1.0,2389.0,9754,,,,"Integrated set of Django applications addressing authentication, registration, account management as well as 3rd party..",239165.0,239165.0,752.0,https://pypi.org/project/django-allauth,1247712.0,1247712.0,40,True,1.0,,,,,,
6,django-debug-toolbar,jazzband/django-debug-toolbar,django-debug-toolbar,[],debugging,https://github.com/django-commons/django-debug-toolbar,https://github.com/django-commons/django-debug-toolbar,BSD-3-Clause,2008-08-28 06:58:04,2025-02-11 11:18:18,2025-02-04 05:38:00,2706.0,25.0,939.0,113.0,1130.0,71.0,868.0,8158,2025-01-14 02:39:23,5.0.1,26.0,A configurable set of panels that display various debug information about the current request/response.,99001.0,99001.0,304.0,https://pypi.org/project/django-debug-toolbar,3546037.0,3546038.0,40,True,1.0,django-commons/django-debug-toolbar,248.0,,,,
7,loguru,Delgan/loguru,loguru,[],logging,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32,2025-02-11 14:33:18,2025-02-11 14:33:11,923.0,72.0,710.0,143.0,231.0,205.0,854.0,20769,2024-12-06 11:25:42,0.7.3,22.0,Python logging made (stupidly) simple.,114145.0,114145.0,64.0,https://pypi.org/project/loguru,23922379.0,23922379.0,39,True,1.0,,,,,,
8,sentry,getsentry/sentry,,[],monitoring-framework,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry,,2010-08-30 22:06:41,2025-02-11 16:04:35,2025-02-11 15:57:02,79421.0,3327.0,4207.0,687.0,69142.0,2049.0,12476.0,39988,2025-01-15 17:26:34,25.1.0,100.0,Developer-first error tracking and performance monitoring.,510.0,510.0,903.0,,,457.0,38,True,1.0,,40730.0,,,,
9,django-extensions,django-extensions/django-extensions,django-extensions,[],management-commands,https://github.com/django-extensions/django-extensions,https://github.com/django-extensions/django-extensions,MIT,2009-03-21 16:11:19,2025-01-17 19:34:21,2025-01-17 19:34:21,3630.0,6.0,1126.0,102.0,1004.0,175.0,730.0,6619,2023-06-07 11:23:14,3.2.3,5.0,This is a repository for collecting global custom management extensions for the Django Framework.,237336.0,237336.0,579.0,https://pypi.org/project/django-extensions,4884242.0,4884242.0,38,True,1.0,,,,,,
10,django-import-export,django-import-export/django-import-export,django-import-export,[],admin-interface-actions,https://github.com/django-import-export/django-import-export,https://github.com/django-import-export/django-import-export,BSD-2-Clause,2012-11-15 13:12:22,2025-02-10 17:09:09,2025-02-07 14:50:28,1564.0,24.0,756.0,62.0,907.0,20.0,1078.0,3126,2025-02-01 13:33:42,4.3.5,50.0,Django application and library for importing and exporting data with admin integration.,105459.0,105459.0,228.0,https://pypi.org/project/django-import-export,1325696.0,1325696.0,38,True,1.0,,,,,,
11,rq,rq/rq,rq,[],task-queues,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48,2025-02-04 00:00:41,2025-02-03 23:59:17,1920.0,22.0,1401.0,206.0,952.0,199.0,973.0,10015,2024-12-23 13:13:31,2.1,32.0,Simple job queues for Python.,18739.0,18739.0,328.0,https://pypi.org/project/rq,1673049.0,1673049.0,37,True,2.0,,,,,,
12,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-11-09 20:43:58,2024-11-09 20:43:17,1787.0,,811.0,141.0,571.0,91.0,910.0,8142,2024-11-09 20:43:58,3.4.3,63.0,GraphQL framework for Python.,25899.0,25899.0,211.0,https://pypi.org/project/graphene,11423621.0,11423621.0,37,True,1.0,,,,,,
13,django-oscar,django-oscar/django-oscar,django-oscar,[],ecommerce-framework,https://github.com/django-oscar/django-oscar,https://github.com/django-oscar/django-oscar,BSD-3-Clause,2010-12-08 21:30:32,2025-02-10 08:57:14,2025-01-29 12:15:21,9153.0,34.0,2185.0,271.0,2914.0,92.0,1416.0,6331,2024-09-20 11:17:48,3.2.5,10.0,Domain-driven e-commerce for Django.,1148.0,1148.0,372.0,https://pypi.org/project/django-oscar,29139.0,29139.0,37,True,1.0,,,,,,
14,pytest-django,pytest-dev/pytest-django,pytest-django,[],testing,https://github.com/pytest-dev/pytest-django,https://github.com/pytest-dev/pytest-django,,2011-09-29 19:35:55,2025-02-10 14:52:09,2025-02-10 14:48:47,1301.0,12.0,338.0,40.0,629.0,158.0,387.0,1419,2025-02-10 14:56:10,4.10.0,24.0,A Django plugin for pytest.,85891.0,85891.0,153.0,https://pypi.org/project/pytest-django,5214024.0,5214024.0,37,True,1.0,,,,,,
15,django-simple-history,jazzband/django-simple-history,django-simple-history,[],fields-versioning,https://github.com/jazzband/django-simple-history,https://github.com/jazzband/django-simple-history,BSD-3-Clause,2011-03-06 22:42:19,2025-02-10 18:02:02,2025-01-26 23:55:45,1398.0,26.0,464.0,44.0,850.0,144.0,456.0,2269,2025-01-26 23:57:27,3.9.0,40.0,Store model history and view/revert changes from admin site.,6258.0,6258.0,186.0,https://pypi.org/project/django-simple-history,1751089.0,1751089.0,36,True,1.0,,,,,,
16,structlog,hynek/structlog,structlog,[],logging,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2025-02-03 05:23:27,2025-02-03 05:23:25,1684.0,39.0,231.0,34.0,344.0,31.0,322.0,3763,2025-01-16 13:03:28,25.1.0,17.0,"Simple, powerful, and fast logging for Python.",16637.0,16637.0,127.0,https://pypi.org/project/structlog,36002602.0,36002602.0,35,True,2.0,,,,,,
17,django-storages,jschneier/django-storages,django-storages,[],storage,https://github.com/jschneier/django-storages,https://github.com/jschneier/django-storages,BSD-3-Clause,2014-12-09 00:37:09,2025-01-11 20:30:19,2025-01-11 20:30:19,1149.0,3.0,821.0,42.0,753.0,105.0,623.0,2803,,,,https://django-storages.readthedocs.io/.,192475.0,192475.0,276.0,https://pypi.org/project/django-storages,4878019.0,4878019.0,35,True,1.0,,,,,,
18,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-02-10 17:12:36,2025-02-07 12:19:26,1942.0,91.0,179.0,39.0,677.0,35.0,285.0,2237,2025-02-10 17:12:37,0.25.2,47.0,Python library for implementing GraphQL servers using schema-first approach.,1798.0,1798.0,82.0,https://pypi.org/project/ariadne,499573.0,499573.0,35,True,2.0,,,,,,
19,JumpServer (Community Edition),jumpserver/jumpserver,,[],pam-framework,https://github.com/jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,GPL-3.0,2014-07-04 03:54:59,2025-02-11 10:21:59,2025-02-10 11:15:39,11937.0,169.0,5311.0,658.0,7877.0,75.0,6844.0,26045,2025-01-15 09:18:56,4.6.0,100.0,An open-source PAM tool alternative to CyberArk.,21.0,21.0,171.0,,,3081.0,34,True,1.0,,92452.0,True,,,
20,DefectDojo,DefectDojo/django-DefectDojo,,[],security-framework,https://github.com/DefectDojo/django-DefectDojo,https://github.com/DefectDojo/django-DefectDojo,BSD-3-Clause,2015-02-19 17:53:47,2025-02-11 12:41:58,2025-02-10 15:44:16,11553.0,396.0,1565.0,210.0,8650.0,337.0,2571.0,3867,2025-02-10 15:52:06,2.43.1,100.0,"DevSecOps, ASPM, Vulnerability Management. All on one platform.",,,493.0,,,15337.0,34,True,1.0,,306747.0,,,,
21,django-guardian,django-guardian/django-guardian,django-guardian,[],authentication-authorization,https://github.com/django-guardian/django-guardian,https://github.com/django-guardian/django-guardian,,2010-06-04 23:15:37,2025-02-02 10:22:34,2025-02-02 10:22:33,1174.0,66.0,549.0,78.0,372.0,114.0,353.0,3694,2025-01-24 09:03:29,2.0.0,6.0,Per object permissions for Django.,7153.0,7153.0,171.0,https://pypi.org/project/django-guardian,367494.0,367494.0,34,True,1.0,,,,,,
22,django-oauth-toolkit,jazzband/django-oauth-toolkit,django-oauth-toolkit,[],authentication-authorization,https://github.com/jazzband/django-oauth-toolkit,https://github.com/jazzband/django-oauth-toolkit,,2013-05-20 15:46:18,2025-02-10 18:47:49,2025-02-10 18:47:45,1419.0,17.0,761.0,68.0,679.0,184.0,682.0,3200,2024-09-07 14:10:46,3.0.1,29.0,OAuth2 goodies for the Djangonauts!.,10808.0,10808.0,267.0,https://pypi.org/project/django-oauth-toolkit,956846.0,956846.0,34,True,1.0,,,,,,
23,django-environ,joke2k/django-environ,django-environ,[],configuration,https://github.com/joke2k/django-environ,https://github.com/joke2k/django-environ,MIT,2013-04-02 13:50:07,2025-02-03 17:12:03,2025-01-13 15:27:06,678.0,1.0,309.0,37.0,297.0,64.0,190.0,3049,2025-01-16 22:05:33,0.12.0,20.0,Django-environ allows you to utilize 12factor inspired environment variables to configure your Django application.,246024.0,246024.0,97.0,https://pypi.org/project/django-environ,3168399.0,3168400.0,34,True,1.0,,144.0,,,,
24,whitenoise,evansd/whitenoise,whitenoise,[],static-file-serving,https://github.com/evansd/whitenoise,https://github.com/evansd/whitenoise,MIT,2013-08-08 11:02:06,2025-02-07 23:07:04,2025-02-07 23:06:57,867.0,13.0,147.0,25.0,387.0,25.0,219.0,2593,,,,Radically simplified static file serving for Python web apps.,476678.0,476678.0,69.0,https://pypi.org/project/whitenoise,4006417.0,4006417.0,34,True,1.0,,,,,,
25,django-jazzmin,farridav/django-jazzmin,django-jazzmin,[],admin-interface,https://github.com/farridav/django-jazzmin,https://github.com/farridav/django-jazzmin,MIT,2020-05-11 19:50:44,2025-01-14 22:34:10,2025-01-11 13:37:30,1132.0,31.0,287.0,37.0,319.0,118.0,168.0,1690,2024-10-08 17:40:29,3.0.1,32.0,Jazzy theme for Django.,14732.0,14732.0,76.0,https://pypi.org/project/django-jazzmin,295847.0,295847.0,34,True,1.0,,,,,,
26,saleor,saleor/saleor,saleor,[],ecommerce-framework,https://github.com/saleor/saleor,https://github.com/saleor/saleor,BSD-3-Clause,2013-02-12 16:46:39,2025-02-11 14:02:06,2025-02-11 12:03:22,21747.0,110.0,5437.0,374.0,11614.0,296.0,4045.0,21105,2025-02-07 12:16:21,3.20.70,100.0,"Saleor Core: the high performance, composable, headless commerce API.",6.0,6.0,302.0,https://pypi.org/project/saleor,47.0,160.0,33,True,2.0,,678.0,,,,
27,django-reversion,etianen/django-reversion,django-reversion,[],fields-versioning,https://github.com/etianen/django-reversion,https://github.com/etianen/django-reversion,BSD-3-Clause,2010-05-31 15:32:25,2024-08-09 21:29:48,2024-08-09 21:29:45,1546.0,,460.0,56.0,318.0,17.0,635.0,3072,2024-08-09 21:30:11,5.1.0,17.0,django-reversion is an extension to the Django web framework that provides version control for model instances.,7657.0,7657.0,193.0,https://pypi.org/project/django-reversion,596292.0,596292.0,33,True,2.0,,,,,,
28,django-admin-interface,fabiocaccamo/django-admin-interface,django-admin-interface,[],admin-interface,https://github.com/fabiocaccamo/django-admin-interface,https://github.com/fabiocaccamo/django-admin-interface,MIT,2015-10-26 14:46:36,2025-02-10 17:10:59,2025-01-17 19:49:56,927.0,11.0,172.0,32.0,197.0,10.0,199.0,1883,2025-01-17 19:52:23,0.29.4,68.0,"djangos default admin interface with superpowers - customizable themes, popup windows replaced by modals and many..",4817.0,4817.0,39.0,https://pypi.org/project/django-admin-interface,172382.0,172382.0,33,True,2.0,,,,,,
29,django-constance,jazzband/django-constance,django-constance,[],configuration,https://github.com/jazzband/django-constance,https://github.com/jazzband/django-constance,BSD-3-Clause,2010-09-20 12:42:29,2025-02-06 10:27:44,2025-02-04 21:11:22,708.0,20.0,291.0,35.0,310.0,12.0,286.0,1740,2025-02-06 10:27:44,4.3.2,14.0,Dynamic Django settings.,2253.0,2253.0,150.0,https://pypi.org/project/django-constance,393554.0,393554.0,33,True,2.0,,,,,,
30,dj-stripe,dj-stripe/dj-stripe,dj-stripe,[],payment-subscriptions,https://github.com/dj-stripe/dj-stripe,https://github.com/dj-stripe/dj-stripe,MIT,2013-08-05 15:31:30,2025-02-01 21:48:49,2025-01-07 18:00:54,3334.0,31.0,480.0,31.0,1032.0,63.0,963.0,1680,2025-01-12 16:54:39,2.9.0,71.0,dj-stripe automatically syncs your Stripe Data to your local database as pre-implemented Django Models allowing you to..,1141.0,1141.0,129.0,https://pypi.org/project/dj-stripe,125387.0,125387.0,33,True,1.0,,,,,,
31,dj-database-url,jazzband/dj-database-url,dj-database-url,[],configuration,https://github.com/jazzband/dj-database-url,https://github.com/jazzband/dj-database-url,BSD-3-Clause,2012-04-30 17:20:23,2025-02-03 18:13:37,2025-02-03 18:13:35,311.0,2.0,197.0,33.0,162.0,3.0,93.0,1501,2024-10-23 10:01:03,2.3.0,8.0,Use Database URLs in your Django Application.,295872.0,295872.0,73.0,https://pypi.org/project/dj-database-url,2348672.0,2348672.0,33,True,2.0,,,,,,
32,django-phonenumber-field,stefanfoulis/django-phonenumber-field,django-phonenumber-field,[],fields-phone-numbers,https://github.com/stefanfoulis/django-phonenumber-field,https://github.com/stefanfoulis/django-phonenumber-field,MIT,2011-08-31 17:52:05,2025-02-09 14:09:37,2025-02-09 14:09:36,611.0,7.0,298.0,22.0,396.0,8.0,221.0,1498,2024-06-24 13:48:07,8.0.0,12.0,A django model and form field for normalised phone numbers using python-phonenumbers.,29763.0,29763.0,114.0,https://pypi.org/project/django-phonenumber-field,1677343.0,1677343.0,33,True,1.0,,33.0,,,,
33,django-waffle,django-waffle/django-waffle,django-waffle,[],feature-flipper,https://github.com/jazzband/django-waffle,https://github.com/jazzband/django-waffle,BSD-3-Clause,2011-01-23 17:42:09,2025-02-10 17:45:22,2025-01-22 08:04:46,463.0,16.0,240.0,24.0,332.0,39.0,176.0,1152,2024-11-15 17:30:58,4.2.0,25.0,A feature flipper for Django.,1523.0,1523.0,122.0,https://pypi.org/project/django-waffle,848351.0,848351.0,33,True,1.0,jazzband/django-waffle,,,,,
34,Paperless-ngx,paperless-ngx/paperless-ngx,,[],document-management-framework,https://github.com/paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,GPL-3.0,2022-02-12 21:56:52,2025-02-11 16:00:59,2025-02-11 16:00:57,9926.0,262.0,1439.0,121.0,2750.0,,1827.0,24986,2025-01-31 16:20:11,2.14.7,100.0,"A community-supported supercharged version of paperless: scan, index and archive all your physical documents.",,,388.0,,,4788.0,32,True,1.0,,138865.0,,,,
35,netbox,netbox-community/netbox,,[],network-automation-system,https://github.com/netbox-community/netbox,https://github.com/netbox-community/netbox,Apache-2.0,2016-02-29 14:15:46,2025-02-11 13:31:40,2025-02-11 13:31:40,13500.0,196.0,2615.0,409.0,3442.0,345.0,10417.0,16849,2025-02-04 20:37:58,4.2.3,100.0,The premier source of truth powering network automation. Open source under Apache 2. Try NetBox Cloud free:..,,,394.0,,,,32,True,1.0,,,,,,
36,transitions,pytransitions/transitions,transitions,[],finite-state-machine,https://github.com/pytransitions/transitions,https://github.com/pytransitions/transitions,MIT,2014-10-12 20:59:09,2024-08-23 09:02:43,2024-08-13 12:28:13,1100.0,,520.0,99.0,192.0,10.0,432.0,5915,2024-08-06 13:42:45,0.9.2,32.0,"A lightweight, object-oriented finite state machine implementation in Python with many extensions.",3872.0,3872.0,77.0,https://pypi.org/project/transitions,786662.0,786662.0,32,True,1.0,,,,,,
37,graphene-django,graphql-python/graphene-django,graphene-django,[],graphql-api,https://github.com/graphql-python/graphene-django,https://github.com/graphql-python/graphene-django,MIT,2016-09-17 23:26:25,2024-12-27 05:46:48,2024-12-27 05:46:47,969.0,1.0,739.0,70.0,635.0,145.0,682.0,4338,2024-06-12 02:55:27,3.2.2,52.0,"Build powerful, efficient, and flexible GraphQL APIs with seamless Django integration.",15627.0,15627.0,224.0,https://pypi.org/project/graphene-django,566717.0,566717.0,32,True,2.0,,,,,,
38,django-bootstrap3,zostera/django-bootstrap3,django-bootstrap3,[],mvt-bootstrap-css-framework-integration,https://github.com/zostera/django-bootstrap3,https://github.com/zostera/django-bootstrap3,BSD-3-Clause,2013-08-13 13:48:04,2025-01-27 10:12:45,2024-12-11 09:07:59,1149.0,15.0,670.0,103.0,763.0,,297.0,2342,,,,Bootstrap 3 integration with Django.,19300.0,19300.0,100.0,https://pypi.org/project/django-bootstrap3,135983.0,135983.0,32,True,1.0,,,,,,
39,django-celery-beat,celery/django-celery-beat,django-celery-beat,[],task-queues,https://github.com/celery/django-celery-beat,https://github.com/celery/django-celery-beat,,2016-08-03 22:34:19,2025-02-10 17:06:41,2025-02-10 17:06:38,451.0,15.0,420.0,45.0,365.0,104.0,321.0,1747,2024-08-21 10:01:33,2.7.0,16.0,Celery Periodic Tasks backed by the Django ORM.,25136.0,25136.0,132.0,https://pypi.org/project/django-celery-beat,2333246.0,2333246.0,32,True,3.0,,,,,,
40,django-bootstrap4,zostera/django-bootstrap4,django-bootstrap4,[],mvt-bootstrap-css-framework-integration,https://github.com/zostera/django-bootstrap4,https://github.com/zostera/django-bootstrap4,BSD-3-Clause,2017-04-25 15:55:15,2025-01-27 09:58:09,2024-12-11 07:36:02,1275.0,6.0,215.0,37.0,644.0,17.0,144.0,1024,2021-05-20 08:44:02,3.0.1,2.0,Bootstrap 4 integration with Django.,168371.0,168371.0,139.0,https://pypi.org/project/django-bootstrap4,209846.0,209846.0,32,True,1.0,,,,,,
41,logfire,pydantic/logfire,logfire,[],apm,https://github.com/pydantic/logfire,https://github.com/pydantic/logfire,MIT,2024-04-23 11:50:23,2025-02-11 14:16:31,2025-02-11 10:13:26,1112.0,180.0,88.0,14.0,596.0,75.0,177.0,2665,2025-02-05 13:22:56,3.5.3,76.0,Uncomplicated Observability for Python and beyond!.,655.0,655.0,47.0,https://pypi.org/project/logfire,254170.0,254170.0,31,True,1.0,,,,,,
42,django-rq,rq/django-rq,django-rq,[],task-queues,https://github.com/rq/django-rq,https://github.com/rq/django-rq,MIT,2012-05-15 10:21:58,2025-01-14 22:32:19,2025-01-04 01:36:37,656.0,1.0,283.0,26.0,331.0,100.0,263.0,1862,2024-11-03 09:14:46,2.10.3,14.0,A simple app that provides django integration for RQ (Redis Queue).,3844.0,3844.0,130.0,https://pypi.org/project/django-rq,326167.0,326167.0,31,True,3.0,,,,,,
43,django-two-factor-auth,jazzband/django-two-factor-auth,django-two-factor-auth,[],authentication-authorization,https://github.com/jazzband/django-two-factor-auth,https://github.com/jazzband/django-two-factor-auth,MIT,2012-09-11 13:25:14,2025-02-10 17:45:11,2025-01-10 03:28:47,825.0,4.0,425.0,38.0,371.0,86.0,287.0,1735,2023-04-05 21:44:13,1.15.1,34.0,Complete Two-Factor Authentication for Django providing the easiest integration into most Django projects.,1904.0,1904.0,105.0,https://pypi.org/project/django-two-factor-auth,463040.0,463040.0,31,True,2.0,,,,,,
44,django-anymail,anymail/django-anymail,django-anymail,[],emails,https://github.com/anymail/django-anymail,https://github.com/anymail/django-anymail,BSD-3-Clause,2016-03-10 02:55:09,2024-12-11 22:27:29,2024-12-11 22:27:21,918.0,8.0,131.0,23.0,159.0,4.0,226.0,1721,2024-09-09 19:29:32,12.0,60.0,"Django email backends and webhooks for Amazon SES, Brevo (Sendinblue), MailerSend, Mailgun, Mailjet, Postmark, Postal,..",7194.0,7194.0,66.0,https://pypi.org/project/django-anymail,850595.0,850596.0,31,True,1.0,,161.0,,,,
45,django-tenants,django-tenants/django-tenants,django-tenants,[],multiple-tenants,https://github.com/django-tenants/django-tenants,https://github.com/django-tenants/django-tenants,MIT,2015-06-09 19:48:59,2025-01-13 03:15:42,2024-12-24 08:58:09,1089.0,20.0,345.0,58.0,355.0,237.0,438.0,1603,2024-08-27 13:29:44,3.7.0,48.0,Django tenants using PostgreSQL Schemas.,1068.0,1068.0,113.0,https://pypi.org/project/django-tenants,134307.0,134307.0,31,True,1.0,,,,,,
46,social-app-django,python-social-auth/social-app-django,social-app-django,[],authentication-authorization,https://github.com/python-social-auth/social-app-django,https://github.com/python-social-auth/social-app-django,BSD-3-Clause,2016-09-24 18:06:40,2025-02-10 13:19:11,2025-02-10 13:19:10,2438.0,38.0,371.0,33.0,326.0,129.0,171.0,2054,2024-07-12 13:19:24,5.4.2,7.0,Python Social Auth - Application - Django.,48487.0,48487.0,333.0,https://pypi.org/project/social-app-django,,,30,True,2.0,,,,,,
47,django-q,Koed00/django-q,django-q,[],task-queues,https://github.com/Koed00/django-q,https://github.com/Koed00/django-q,MIT,2015-06-14 12:37:08,2024-08-13 12:14:42,2021-06-26 12:04:16,1246.0,,236.0,51.0,313.0,279.0,154.0,1856,2021-06-10 16:52:14,1.3.9,78.0,A multiprocessing distributed task queue for Django.,1858.0,1858.0,62.0,https://pypi.org/project/django-q,85125.0,85125.0,30,True,3.0,,,,,,
48,django-auditlog,jazzband/django-auditlog,django-auditlog,[],fields-versioning,https://github.com/jazzband/django-auditlog,https://github.com/jazzband/django-auditlog,MIT,2013-10-20 12:10:40,2025-02-10 17:44:15,2025-01-30 15:03:51,540.0,6.0,380.0,25.0,404.0,76.0,219.0,1184,2024-04-12 09:55:11,3.0.0,19.0,A Django app that keeps a log of changes made to an object.,1329.0,1329.0,86.0,https://pypi.org/project/django-auditlog,432072.0,432075.0,30,True,2.0,,489.0,,,,
49,django-ses,django-ses/django-ses,django-ses,[],emails,https://github.com/django-ses/django-ses,https://github.com/django-ses/django-ses,MIT,2011-01-25 19:41:40,2025-01-31 00:17:08,2025-01-31 00:16:51,384.0,12.0,216.0,17.0,199.0,49.0,101.0,1032,2024-11-26 19:17:50,4.3.0,52.0,A Django email backend for Amazons Simple Email Service.,3276.0,3276.0,84.0,https://pypi.org/project/django-ses,685659.0,685659.0,30,True,2.0,,,,,,
50,django-ninja,vitalik/django-ninja,django-ninja,[],restful-api-ninja,https://github.com/vitalik/django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2025-01-12 12:16:22,2025-01-12 12:16:22,1248.0,29.0,458.0,72.0,383.0,331.0,546.0,7707,2024-08-15 09:14:29,1.3.0,43.0,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",,,154.0,https://pypi.org/project/django-ninja,651506.0,651506.0,29,True,1.0,,,,,,
51,Open edX,openedx/edx-platform,,[],education-framework,https://github.com/openedx/edx-platform,https://github.com/openedx/edx-platform,AGPL-3.0,2013-05-30 20:20:38,2025-02-11 15:24:29,2025-02-11 14:41:34,66419.0,314.0,3607.0,429.0,35545.0,213.0,448.0,7576,2015-03-02 21:13:51,named-release/birch,4.0,"The Open edX LMS & Studio, powering education sites around the world!.",3.0,3.0,1434.0,,,,29,True,1.0,,,,,,
52,djangorestframework-simplejwt,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,[],restful-api-drf,https://github.com/jazzband/djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2025-02-10 17:45:15,2025-02-06 21:22:57,654.0,23.0,629.0,57.0,378.0,124.0,360.0,4089,2025-01-07 08:23:01,5.4.0,12.0,A JSON Web Token authentication plugin for the Django REST Framework.,,,125.0,https://pypi.org/project/djangorestframework-simplejwt,3565789.0,3565789.0,29,True,2.0,,,,,,
53,django-fsm,viewflow/django-fsm,django-fsm,[],finite-state-machine,https://github.com/viewflow/django-fsm,https://github.com/viewflow/django-fsm,MIT,2010-05-31 14:03:48,2024-04-16 12:13:04,2024-04-16 12:13:00,353.0,,283.0,46.0,146.0,1.0,156.0,2341,2024-04-09 07:55:47,3.0.0,5.0,Django friendly finite state machine support.,1776.0,1776.0,70.0,https://pypi.org/project/django-fsm,380232.0,380232.0,29,True,2.0,,,,,,
54,django-dbbackup,jazzband/django-dbbackup,django-dbbackup,[],management-commands,https://github.com/jazzband/django-dbbackup,https://github.com/jazzband/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2025-02-03 17:55:16,2025-01-26 05:10:56,508.0,5.0,195.0,23.0,255.0,67.0,224.0,1015,2024-08-23 22:20:38,4.2.1,6.0,Management commands to help backup and restore your project database and media files.,2250.0,2250.0,77.0,https://pypi.org/project/django-dbbackup,162078.0,162078.0,29,True,2.0,,,,,,
55,django-material,viewflow/django-material,django-material,[],admin-interface,https://github.com/viewflow/django-material,https://github.com/viewflow/django-material,BSD-3-Clause,2015-01-16 07:17:33,2024-02-08 05:51:10,2024-02-08 05:50:41,888.0,,413.0,90.0,121.0,20.0,393.0,2486,2017-10-27 11:20:04,1.1.0,5.0,Material Design for Django.,1845.0,1845.0,41.0,https://pypi.org/project/django-material,18424.0,18424.0,28,True,2.0,,,,,,
56,django-cacheops,Suor/django-cacheops,django-cacheops,[],caching,https://github.com/Suor/django-cacheops,https://github.com/Suor/django-cacheops,BSD-3-Clause,2011-06-04 12:25:47,2025-01-10 08:20:03,2025-01-10 08:19:57,1246.0,2.0,218.0,39.0,148.0,15.0,326.0,2151,,,,A slick ORM cache with automatic granular event-driven invalidation.,1417.0,1417.0,69.0,https://pypi.org/project/django-cacheops,205370.0,205370.0,28,True,1.0,,,,,,
