,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,updated_github_id,github_release_downloads,trending,gitlab_id,gitlab_url
63,django-bootstrap4,https://github.com/zostera/django-bootstrap4,,[],mvt-bootstrap-css-framework-integration,Bootstrap 4 integration with Django.,32,True,zostera/django-bootstrap4,django-bootstrap4,https://github.com/zostera/django-bootstrap4,BSD-3-Clause,2017-04-25 15:55:15,2025-10-31 13:27:33,2025-10-31 13:22:58,1301.0,8.0,216.0,35.0,669.0,17.0,145.0,1030.0,2021-05-20 08:44:02,3.0.1,2.0,194372.0,194372.0,141.0,https://pypi.org/project/django-bootstrap4,265883.0,265883.0,1.0,,,,,
64,granian,https://github.com/emmett-framework/granian,,[],http-server,A Rust HTTP server for Python applications.,31,True,emmett-framework/granian,granian,https://github.com/emmett-framework/granian,BSD-3-Clause,2022-04-15 16:41:30,2025-10-29 18:13:44,2025-10-29 18:09:07,731.0,39.0,130.0,34.0,337.0,28.0,262.0,4525.0,2025-10-29 18:55:07,2.5.6,98.0,790.0,790.0,38.0,https://pypi.org/project/granian,620606.0,620606.0,1.0,,,,,
65,Garden,https://github.com/garden-io/garden,,[],k8s-cicd,"Automation for Kubernetes development and testing. Spin up production-like environments for development, testing, and..",31,True,garden-io/garden,,https://github.com/garden-io/garden,MPL-2.0,2017-12-03 02:10:59,2025-10-31 21:27:30,2025-10-31 20:38:10,7824.0,119.0,289.0,33.0,6095.0,217.0,1465.0,3537.0,2025-09-30 20:14:41,0.14.9,100.0,3.0,3.0,121.0,,,121091.0,1.0,,3996017.0,,,
66,django-bootstrap3,https://github.com/zostera/django-bootstrap3,,[],mvt-bootstrap-css-framework-integration,Bootstrap 3 integration with Django.,31,True,zostera/django-bootstrap3,django-bootstrap3,https://github.com/zostera/django-bootstrap3,BSD-3-Clause,2013-08-13 13:48:04,2025-10-31 13:26:13,2025-10-19 09:44:27,1173.0,7.0,670.0,101.0,786.0,,297.0,2337.0,,,,19466.0,19466.0,101.0,https://pypi.org/project/django-bootstrap3,243609.0,243609.0,2.0,,,,,
67,deptry,https://github.com/fpgmaas/deptry,,[],sca,"Find unused, missing and transitive dependencies in a Python project.",31,True,fpgmaas/deptry,deptry,https://github.com/fpgmaas/deptry,MIT,2022-09-01 07:35:36,2025-10-29 18:03:40,2025-10-29 10:07:56,1076.0,81.0,28.0,5.0,1119.0,40.0,153.0,1203.0,2025-07-31 05:49:25,0.23.1,84.0,1673.0,1673.0,13.0,https://pypi.org/project/deptry,2937462.0,2937462.0,1.0,,,,,
68,djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,,[],type-stubs,PEP-484 stubs for django-rest-framework.,31,True,typeddjango/djangorestframework-stubs,djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,MIT,2018-11-12 01:07:16,2025-10-29 21:40:26,2025-10-27 19:06:57,689.0,78.0,120.0,4.0,694.0,53.0,106.0,519.0,2025-10-21 19:42:41,3.16.5,32.0,3915.0,3915.0,88.0,https://pypi.org/project/djangorestframework-stubs,2183325.0,2183325.0,3.0,,,,,
69,InvenTree,https://github.com/inventree/InvenTree,,[],inventory-management-system,Open Source Inventory Management System.,30,True,inventree/InvenTree,,https://github.com/inventree/InvenTree,MIT,2017-03-23 01:44:10,2025-10-31 23:20:19,2025-10-31 23:14:53,17183.0,305.0,1106.0,70.0,6648.0,132.0,2993.0,5909.0,2025-10-24 05:32:09,1.0.8,100.0,8.0,8.0,119.0,,,42.0,1.0,,2178.0,,,
70,django-q,https://github.com/Koed00/django-q,,[],task-queues,A multiprocessing distributed task queue for Django.,30,True,Koed00/django-q,django-q,https://github.com/Koed00/django-q,MIT,2015-06-14 12:37:08,2024-08-13 12:14:42,2021-06-26 12:04:16,1246.0,,240.0,51.0,313.0,279.0,154.0,1880.0,2021-06-10 16:52:14,1.3.9,78.0,1997.0,1997.0,62.0,https://pypi.org/project/django-q,61548.0,61548.0,3.0,,,,,
71,django-anymail,https://github.com/anymail/django-anymail,,[],emails,"Django email backends and webhooks for Amazon SES, Brevo (Sendinblue), MailerSend, Mailgun, Mailjet, Postmark, Postal,..",30,True,anymail/django-anymail,django-anymail,https://github.com/anymail/django-anymail,BSD-3-Clause,2016-03-10 02:55:09,2025-10-16 21:18:34,2025-09-03 19:51:46,941.0,5.0,137.0,20.0,169.0,7.0,234.0,1825.0,2025-09-03 19:59:08,13.1,63.0,7829.0,7829.0,69.0,https://pypi.org/project/django-anymail,1287481.0,1287482.0,1.0,,224.0,,,
72,django-dbbackup,https://github.com/Archmonger/django-dbbackup,,[],management-commands,Backup and restore your Django database and media.,30,True,jazzband/django-dbbackup,django-dbbackup,https://github.com/Archmonger/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2025-09-03 17:02:55,2025-09-03 17:01:38,561.0,34.0,199.0,18.0,309.0,9.0,298.0,1073.0,2025-08-30 08:13:01,5.0.0,8.0,2551.0,2551.0,81.0,https://pypi.org/project/django-dbbackup,235702.0,235702.0,2.0,Archmonger/django-dbbackup,5.0,,,
73,plane,https://github.com/makeplane/plane,,[],project-management-framework,"Open Source JIRA, Linear, Monday, and Asana Alternative. Plane helps you track your issues, epics, and cycles the..",29,True,makeplane/plane,,https://github.com/makeplane/plane,AGPL-3.0,2022-11-19 12:55:01,2025-10-31 14:23:24,2025-10-31 14:23:22,6515.0,365.0,2789.0,139.0,6475.0,497.0,895.0,39666.0,2025-10-23 13:04:05,1.1.0,50.0,,,131.0,,,2617.0,1.0,,88988.0,,,
74,Open edX,https://github.com/openedx/edx-platform,,[],education-framework,"The Open edX LMS & Studio, powering education sites around the world!.",29,True,openedx/edx-platform,,https://github.com/openedx/edx-platform,AGPL-3.0,2013-05-30 20:20:38,2025-10-31 19:15:13,2025-10-30 21:23:49,67585.0,440.0,3840.0,416.0,36656.0,281.0,614.0,7897.0,2015-03-02 21:13:51,named-release/birch,4.0,3.0,3.0,1507.0,,,,1.0,,,,,
75,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,,[],restful-api-drf,A JSON Web Token authentication plugin for the Django REST Framework.,29,True,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2025-10-27 17:26:02,2025-10-03 16:00:12,697.0,15.0,644.0,51.0,434.0,113.0,398.0,4244.0,2025-07-21 16:49:26,5.5.1,14.0,,,137.0,https://pypi.org/project/djangorestframework-simplejwt,4711693.0,4711693.0,2.0,,,,,
76,django-cacheops,https://github.com/Suor/django-cacheops,,[],caching,A slick ORM cache with automatic granular event-driven invalidation.,29,True,Suor/django-cacheops,django-cacheops,https://github.com/Suor/django-cacheops,BSD-3-Clause,2011-06-04 12:25:47,2025-10-15 03:51:51,2025-10-15 03:51:41,1260.0,4.0,223.0,37.0,151.0,17.0,334.0,2242.0,,,,1567.0,1567.0,72.0,https://pypi.org/project/django-cacheops,392885.0,392885.0,1.0,,,,,
77,django-notifications,https://github.com/django-notifications/django-notifications,,[],notifications,GitHub notifications alike app for Django.,29,True,django-notifications/django-notifications,django-notifications-hq,https://github.com/django-notifications/django-notifications,BSD-3-Clause,2012-07-22 10:41:02,2025-07-17 17:54:23,2025-07-17 17:50:43,471.0,,438.0,41.0,190.0,22.0,199.0,1919.0,2023-10-19 00:00:44,1.8.3,8.0,3088.0,3088.0,76.0,https://pypi.org/project/django-notifications-hq,80074.0,80074.0,1.0,,,,,
78,django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,,[],multiple-tenants,Tenant support for Django using PostgreSQL schemas.,29,True,bernardopires/django-tenant-schemas,django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,MIT,2012-06-23 10:54:34,2025-09-26 15:39:17,2025-09-26 15:15:08,644.0,7.0,397.0,63.0,235.0,125.0,352.0,1497.0,2025-09-26 15:39:17,2.0.0,3.0,479.0,479.0,76.0,https://pypi.org/project/django-tenant-schemas,25938.0,25938.0,2.0,,,,,
79,dishka,https://github.com/reagento/dishka,,[],dependency-injection,Cute dependency injection (DI) framework for Python with agreeable API and everything you need.,29,True,reagento/dishka,dishka,https://github.com/reagento/dishka,Apache-2.0,2024-01-14 00:42:06,2025-10-31 15:27:33,2025-10-31 15:27:33,1403.0,172.0,91.0,4.0,419.0,44.0,125.0,896.0,2025-09-24 21:23:29,1.7.2,22.0,659.0,659.0,67.0,https://pypi.org/project/dishka,130951.0,130951.0,1.0,,,,,
80,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,,[],authentication-authorization,OpenID Connect and OAuth2 provider implementation for the Django framework.,29,True,juanifioren/django-oidc-provider,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2025-09-24 11:59:33,2025-09-23 18:14:01,1109.0,13.0,223.0,16.0,238.0,51.0,161.0,446.0,2025-09-23 19:13:42,0.9.0,26.0,433.0,433.0,76.0,https://pypi.org/project/django-oidc-provider,18536.0,18536.0,2.0,,,,,
81,django-grappelli,https://github.com/sehmaschine/django-grappelli,,[],admin-interface,A jazzy skin for the Django Admin-Interface (official repository).,28,True,sehmaschine/django-grappelli,django-grappelli,https://github.com/sehmaschine/django-grappelli,,2010-03-26 12:25:59,2025-09-05 10:25:11,2025-04-28 13:49:07,1960.0,,647.0,84.0,337.0,9.0,728.0,3907.0,,,,6883.0,6883.0,91.0,https://pypi.org/project/django-grappelli,283382.0,283382.0,2.0,,,,,
82,django-tailwind,https://github.com/timonweb/django-tailwind,,[],mvt-tailwind-css-framework-integration,Django + Tailwind CSS =.,28,True,timonweb/django-tailwind,django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2025-10-30 20:36:57,2025-10-29 19:40:18,386.0,27.0,109.0,16.0,63.0,1.0,175.0,1690.0,,,,6940.0,6940.0,23.0,https://pypi.org/project/django-tailwind,218599.0,218599.0,1.0,,,,,
83,django-cachalot,https://github.com/noripyt/django-cachalot,,[],caching,"No effort, no worry, maximum performance.",28,True,noripyt/django-cachalot,django-cachalot,https://github.com/noripyt/django-cachalot,BSD-3-Clause,2014-09-26 13:08:06,2025-04-17 00:04:30,2025-04-17 00:04:01,651.0,,150.0,24.0,100.0,29.0,143.0,1387.0,2025-04-17 00:04:30,2.8.0,24.0,995.0,995.0,39.0,https://pypi.org/project/django-cachalot,152344.0,152344.0,3.0,,,,,
84,django-configurations,https://github.com/jazzband/django-configurations,,[],configuration,A helper for organizing Django project settings by relying on well established programming patterns.,28,True,jazzband/django-configurations,django-configurations,https://github.com/jazzband/django-configurations,BSD-3-Clause,2012-07-21 13:56:20,2025-09-08 20:31:19,2024-11-18 23:53:09,512.0,,140.0,19.0,197.0,55.0,156.0,1131.0,2023-11-30 10:00:09,2.5.1,11.0,3350.0,3350.0,74.0,https://pypi.org/project/django-configurations,351621.0,351621.0,3.0,,,,,
85,django-ses,https://github.com/django-ses/django-ses,,[],emails,A Django email backend for Amazons Simple Email Service.,28,True,django-ses/django-ses,django-ses,https://github.com/django-ses/django-ses,MIT,2011-01-25 19:41:40,2025-10-15 17:46:43,2025-10-15 17:46:42,391.0,3.0,223.0,15.0,206.0,49.0,101.0,1071.0,2024-11-26 19:17:50,4.3.0,52.0,3601.0,3601.0,85.0,https://pypi.org/project/django-ses,924810.0,924810.0,2.0,,,,,
86,django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,,[],graphql-api,JSON Web Token (JWT) authentication for Graphene Django.,28,True,flavors/django-graphql-jwt,django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,MIT,2017-11-05 15:29:56,2023-12-20 11:55:00,2023-08-04 09:45:28,555.0,,155.0,14.0,102.0,63.0,171.0,825.0,2023-08-04 09:46:09,0.4.0,27.0,5609.0,5609.0,26.0,https://pypi.org/project/django-graphql-jwt,144167.0,144167.0,3.0,,,,,
87,django-structlog,https://github.com/jrobichaud/django-structlog,,[],logging,Structured Logging for Django.,28,True,jrobichaud/django-structlog,django-structlog,https://github.com/jrobichaud/django-structlog,MIT,2019-04-07 21:29:34,2025-10-27 11:41:11,2025-10-27 11:36:18,2151.0,140.0,38.0,4.0,873.0,,72.0,495.0,,,,973.0,973.0,25.0,https://pypi.org/project/django-structlog,1224037.0,1224037.0,3.0,,,,,
88,django-bootstrap5,https://github.com/zostera/django-bootstrap5,,[],mvt-bootstrap-css-framework-integration,Bootstrap 5 for Django.,28,True,zostera/django-bootstrap5,django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2025-10-31 13:25:17,2025-10-19 09:17:34,1505.0,10.0,89.0,13.0,668.0,38.0,72.0,440.0,,,,9947.0,9947.0,153.0,https://pypi.org/project/django-bootstrap5,273603.0,273603.0,3.0,,,,,
89,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,,[],authentication-authorization,"Django CAS 1.0/2.0/3.0 client authentication library, supporting Django 4.2+ and Python 3.8+.",28,True,django-cas-ng/django-cas-ng,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,MIT,2014-05-23 22:52:34,2025-10-08 21:00:11,2025-10-08 18:46:52,683.0,10.0,164.0,13.0,221.0,3.0,156.0,392.0,2025-10-08 15:29:56,5.1.0,29.0,635.0,635.0,89.0,https://pypi.org/project/django-cas-ng,38698.0,38703.0,2.0,,733.0,3.0,,
90,django-components,https://github.com/django-components/django-components,,[],templates,Create simple reusable template components in Django.,27,True,django-components/django-components,django-components,https://github.com/django-components/django-components,MIT,2015-06-11 17:23:48,2025-10-27 17:40:07,2025-10-21 22:48:45,1880.0,112.0,100.0,13.0,1043.0,80.0,265.0,1470.0,2025-10-21 22:41:57,0.143.0,78.0,,,54.0,https://pypi.org/project/django-components,76762.0,76762.0,1.0,,,,,
91,django-organizations,https://github.com/bennylope/django-organizations,,[],authentication-authorization,Multi-user accounts for Django projects.,27,True,bennylope/django-organizations,django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2025-06-10 13:12:18,2025-06-10 12:56:06,755.0,,213.0,35.0,117.0,16.0,139.0,1342.0,2024-10-28 18:53:47,2.5.0,20.0,318.0,318.0,49.0,https://pypi.org/project/django-organizations,124084.0,124084.0,3.0,,,,,
92,django-split-settings,https://github.com/wemake-services/django-split-settings,,[],configuration,Organize Django settings into multiple files and directories. Easily override and modify settings. Use wildcards and..,27,True,wemake-services/django-split-settings,django-split-settings,https://github.com/wemake-services/django-split-settings,BSD-3-Clause,2013-05-17 06:04:30,2025-09-05 02:03:48,2025-05-17 14:58:37,565.0,,69.0,15.0,530.0,5.0,43.0,1177.0,2024-07-05 14:30:34,1.3.2,9.0,3454.0,3454.0,27.0,https://pypi.org/project/django-split-settings,224919.0,224919.0,3.0,,,,,
93,django-ratelimit,https://github.com/jsocol/django-ratelimit,,[],authentication-authorization,Cache-based rate-limiting for Django.,27,True,jsocol/django-ratelimit,django-ratelimit,https://github.com/jsocol/django-ratelimit,,2011-05-20 23:05:29,2024-07-11 18:32:53,2023-12-05 19:30:12,317.0,,182.0,16.0,161.0,27.0,125.0,1130.0,2023-07-24 20:36:04,4.1.0,2.0,4474.0,4474.0,51.0,https://pypi.org/project/django-ratelimit,2103976.0,2103976.0,3.0,,,,,
94,django-post-office,https://github.com/ui/django-post_office,,[],emails,"A Django app that allows you to send email asynchronously in Django. Supports HTML email, database backed templates..",27,True,ui/django-post_office,django-post-office,https://github.com/ui/django-post_office,MIT,2012-08-11 08:08:52,2025-09-08 07:29:09,2025-08-21 04:06:00,803.0,2.0,250.0,32.0,246.0,90.0,165.0,1075.0,2025-08-04 08:31:04,3.10.1,12.0,114.0,114.0,86.0,https://pypi.org/project/django-post-office,71405.0,71405.0,3.0,,,,,
95,django-paypal,https://github.com/spookylukey/django-paypal,,[],payment-subscriptions,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,27,True,spookylukey/django-paypal,django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2025-10-27 16:54:27,2024-11-18 21:22:27,798.0,,202.0,24.0,123.0,14.0,153.0,731.0,,,,4240.0,4240.0,73.0,https://pypi.org/project/django-paypal,25579.0,25579.0,1.0,,,,,
96,FastDepends,https://github.com/Lancetnik/FastDepends,,[],dependency-injection,FastDepends - FastAPI Dependency Injection system extracted from FastAPI and cleared of all HTTP logic. Async and sync..,27,True,lancetnik/FastDepends,fast-depends,https://github.com/Lancetnik/FastDepends,MIT,2023-04-16 06:27:58,2025-10-27 21:38:09,2025-10-27 21:38:06,224.0,34.0,31.0,5.0,184.0,10.0,34.0,461.0,2025-10-19 07:37:48,3.0.3,33.0,674.0,674.0,17.0,https://pypi.org/project/fast-depends,741250.0,741250.0,2.0,,,,,
97,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,,[],restful-api-drf,"An extension of django rest framework, providing a configurable password reset strategy.",27,True,anexia-it/django-rest-passwordreset,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2025-10-10 11:04:10,2024-11-13 17:39:13,187.0,,142.0,7.0,98.0,28.0,80.0,438.0,2024-11-05 13:54:56,1.5.0,22.0,4391.0,4391.0,40.0,https://pypi.org/project/django-rest-passwordreset,281189.0,281189.0,3.0,,,,,
98,django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,,[],restful-api-ninja,A JSON Web Token authentication plugin for the Django REST Framework.,27,True,eadwinCode/django-ninja-jwt,django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2025-10-20 15:22:31,2025-10-20 15:21:19,730.0,10.0,30.0,5.0,111.0,19.0,23.0,219.0,2025-10-20 15:22:31,5.4.0,26.0,505.0,505.0,88.0,https://pypi.org/project/django-ninja-jwt,101567.0,101567.0,2.0,,,,,
99,Mobile Security Framework (MobSF),https://github.com/MobSF/Mobile-Security-Framework-MobSF,,[],security-framework,"Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing,..",26,True,MobSF/Mobile-Security-Framework-MobSF,,https://github.com/MobSF/Mobile-Security-Framework-MobSF,GPL-3.0,2015-01-31 04:36:01,2025-10-04 22:04:06,2025-10-04 22:04:04,2019.0,6.0,3392.0,588.0,952.0,18.0,1523.0,19713.0,2025-08-31 07:04:58,4.4.2,50.0,5.0,5.0,102.0,,,,3.0,,,,,
100,highlight,https://github.com/highlight/highlight,,[],apm,"highlight.io: The open source, full-stack monitoring platform. Error monitoring, session replay, logging, distributed..",26,True,highlight/highlight,,https://github.com/highlight/highlight,,2020-08-20 17:55:23,2025-10-28 23:26:22,2025-10-28 22:54:27,7045.0,13.0,461.0,30.0,7459.0,264.0,2534.0,8940.0,2025-08-08 15:42:36,docker-v0.5.6,57.0,418.0,418.0,85.0,,,,3.0,,,,,
101,strawberry,https://github.com/strawberry-graphql/strawberry,,[],graphql-api,A GraphQL library for Python that leverages type annotations.,26,True,strawberry-graphql/strawberry,strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-10-30 15:31:49,2025-10-30 14:41:41,3588.0,39.0,588.0,37.0,2793.0,387.0,728.0,4452.0,2025-10-18 20:31:24,0.284.1,100.0,,,294.0,https://pypi.org/project/strawberry,573.0,608.0,3.0,,455.0,,,
102,django-jet,https://github.com/geex-arts/django-jet,,[],admin-interface,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,26,False,geex-arts/django-jet,django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2024-02-10 02:55:55,2019-05-21 10:57:50,891.0,,666.0,113.0,177.0,214.0,132.0,3629.0,2018-10-18 06:39:57,1.0.8,23.0,3393.0,3393.0,29.0,https://pypi.org/project/django-jet,8763.0,8763.0,3.0,,,,,
103,django-material,https://github.com/viewflow/django-material,,[],admin-interface,Material Design for Django.,26,True,viewflow/django-material,django-material,https://github.com/viewflow/django-material,AGPL-3.0,2015-01-16 07:17:33,2025-06-30 08:27:58,2025-06-30 08:27:54,172.0,,412.0,88.0,123.0,20.0,395.0,2542.0,2017-10-27 11:20:04,1.1.0,5.0,1870.0,1870.0,4.0,https://pypi.org/project/django-material,19211.0,19211.0,3.0,,,,,
104,tach,https://github.com/gauge-sh/tach,,[],development,"A Python tool to visualize + enforce dependencies, using modular architecture Open source Installable via pip Able to..",26,True,gauge-sh/tach,tach,https://github.com/gauge-sh/tach,MIT,2024-01-31 20:12:23,2025-10-27 04:17:58,2025-06-04 01:28:54,2304.0,,70.0,13.0,702.0,22.0,107.0,2535.0,2025-04-18 23:26:40,0.29.0,100.0,78.0,78.0,20.0,https://pypi.org/project/tach,900715.0,900715.0,1.0,,,,,
105,injector,https://github.com/python-injector/injector,,[],dependency-injection,"Python dependency injection framework, inspired by Guice.",26,True,python-injector/injector,injector,https://github.com/python-injector/injector,BSD-3-Clause,2010-11-25 12:05:20,2025-10-03 19:08:40,2025-10-03 19:08:40,490.0,5.0,92.0,13.0,133.0,43.0,105.0,1463.0,,,,3002.0,3002.0,33.0,https://pypi.org/project/injector,2879224.0,2879224.0,2.0,,,,,
106,django-payments,https://github.com/jazzband/django-payments,,[],payment-subscriptions,Universal payment handling for Django.,26,True,jazzband/django-payments,django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2025-10-27 17:25:20,2025-10-23 10:35:54,945.0,32.0,283.0,38.0,279.0,70.0,116.0,1176.0,2021-02-01 11:27:35,0.14.0,29.0,656.0,656.0,71.0,https://pypi.org/project/django-payments,9994.0,9994.0,2.0,,31.0,,,
107,wrabit/django-cotton,https://github.com/wrabit/django-cotton,,[],templates,Enabling Modern UI Composition in Django.,26,True,wrabit/django-cotton,django-cotton,https://github.com/wrabit/django-cotton,MIT,2024-06-08 13:30:49,2025-10-31 11:45:51,2025-10-31 11:45:50,626.0,10.0,46.0,13.0,153.0,2.0,107.0,1006.0,2025-06-30 17:34:35,2.1.3,68.0,283.0,283.0,13.0,https://pypi.org/project/django-cotton,84304.0,84304.0,2.0,,,,,
108,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,[],admin-interface-actions,Generic drag-and-drop ordering for objects in the Django admin interface.,26,True,jrief/django-admin-sortable2,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,2013-07-07 21:26:56,2025-05-15 09:11:57,2025-05-15 09:11:57,840.0,,179.0,17.0,178.0,48.0,187.0,851.0,2025-05-15 06:43:59,2.2.8,20.0,2885.0,2885.0,90.0,https://pypi.org/project/django-admin-sortable2,952061.0,952061.0,2.0,,,,,
109,django-otp,https://github.com/django-otp/django-otp,,[],authentication-authorization,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,26,True,django-otp/django-otp,django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2025-10-25 15:36:21,2025-10-25 15:35:54,298.0,6.0,113.0,10.0,85.0,12.0,76.0,603.0,,,,4432.0,4432.0,52.0,https://pypi.org/project/django-otp,1742661.0,1742661.0,3.0,,,,,
110,django-test-migrations,https://github.com/wemake-services/django-test-migrations,,[],testing,"Test django schema and data migrations, including migrations order and best practices.",26,True,wemake-services/django-test-migrations,django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2025-10-31 06:01:18,2025-10-31 06:01:11,569.0,31.0,33.0,7.0,501.0,15.0,53.0,562.0,2025-04-18 10:15:29,1.5.0,9.0,997.0,997.0,20.0,https://pypi.org/project/django-test-migrations,368774.0,368774.0,2.0,,,,,
111,svcs,https://github.com/hynek/svcs,,[],dependency-injection,A Flexible Service Locator for Python.,26,True,hynek/svcs,svcs,https://github.com/hynek/svcs,MIT,2023-07-12 08:43:28,2025-10-15 07:54:24,2025-10-15 07:54:22,609.0,27.0,22.0,4.0,89.0,1.0,20.0,384.0,2025-01-25 13:14:37,25.1.0,23.0,317.0,317.0,10.0,https://pypi.org/project/svcs,4254996.0,4254996.0,2.0,,,,,
112,django-auth-adfs,https://github.com/snok/django-auth-adfs,,[],authentication-authorization,A Django authentication backend for Microsoft ADFS and AzureAD.,26,True,snok/django-auth-adfs,django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2025-10-23 02:08:09,2025-10-23 02:06:26,514.0,4.0,101.0,14.0,168.0,35.0,183.0,291.0,2025-10-23 02:08:09,1.15.1,36.0,181.0,181.0,49.0,https://pypi.org/project/django-auth-adfs,92428.0,92428.0,3.0,,,,,
113,Tandoor Recipes,https://github.com/TandoorRecipes/recipes,,[],recipe-management-framework,"Application for managing recipes, planning meals, building shopping lists and much much more!.",25,True,TandoorRecipes/recipes,,https://github.com/TandoorRecipes/recipes,,2019-11-13 20:34:02,2025-11-01 00:02:15,2025-10-15 13:10:59,7904.0,319.0,711.0,40.0,1583.0,321.0,1951.0,7390.0,2025-10-15 13:18:27,2.3.3,100.0,,,442.0,,,,1.0,,,,,
114,factory_boy,https://github.com/FactoryBoy/factory_boy,,[],testing,A test fixtures replacement for Python.,25,True,FactoryBoy/factory_boy,factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2025-10-01 19:05:57,2025-08-31 10:28:55,1039.0,5.0,399.0,38.0,529.0,159.0,439.0,3715.0,,,,,,133.0,https://pypi.org/project/factory_boy,11926646.0,11926646.0,3.0,,,,,
115,django-shop,https://github.com/awesto/django-shop,,[],ecommerce-framework,A Django based shop system.,25,True,awesto/django-shop,django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2023-10-19 01:09:56,2021-02-28 18:04:57,5402.0,,999.0,169.0,501.0,90.0,292.0,3299.0,,,,230.0,230.0,96.0,https://pypi.org/project/django-shop,662.0,662.0,3.0,,,,,
116,django-fsm,https://github.com/viewflow/django-fsm,,[],finite-state-machine,Django friendly finite state machine support.,25,True,viewflow/django-fsm,django-fsm,https://github.com/viewflow/django-fsm,MIT,2010-05-31 14:03:48,2025-10-07 16:33:09,2025-10-07 16:32:18,354.0,1.0,281.0,45.0,146.0,1.0,156.0,2342.0,2024-04-09 07:55:47,3.0.0,5.0,,,70.0,https://pypi.org/project/django-fsm,474758.0,474758.0,2.0,,,-5.0,,
117,shuup,https://github.com/shuup/shuup,,[],ecommerce-framework,E-Commerce Platform.,25,True,shuup/shuup,shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2024-03-13 23:45:42,2021-08-18 22:32:03,7104.0,,1107.0,119.0,2198.0,147.0,291.0,2339.0,2021-08-17 18:55:57,2.14.3,100.0,187.0,187.0,67.0,https://pypi.org/project/shuup,3331.0,3340.0,3.0,,713.0,,,
118,eventsourcing,https://github.com/pyeventsourcing/eventsourcing,,[],event-sourcing,A library for event sourcing in Python.,25,True,pyeventsourcing/eventsourcing,eventsourcing,https://github.com/pyeventsourcing/eventsourcing,BSD-3-Clause,2015-08-25 13:35:28,2025-06-05 18:34:03,2025-06-05 18:33:58,5300.0,,137.0,38.0,196.0,3.0,99.0,1606.0,,,,195.0,195.0,28.0,https://pypi.org/project/eventsourcing,70948.0,70948.0,1.0,,,,,
