,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,trending,github_release_downloads,new_addition,updated_github_id,gitlab_id,gitlab_url
0,pydantic,pydantic/pydantic,pydantic,[],pydantic-integration,https://github.com/pydantic/pydantic,https://github.com/pydantic/pydantic,MIT,2017-05-03 21:23:58,2023-08-01 06:22:36,2023-08-01 06:22:36,2333.0,571.0,1301.0,97.0,2841.0,328.0,2523.0,15077,2023-07-25 22:56:51,2.1.1,100.0,Data validation using Python type hints.,230042.0,230042.0,389.0,https://pypi.org/project/pydantic,82507428.0,82507428.0,45,True,1,1.0,,,,,
1,celery,celery/celery,celery,[],task-queues,https://github.com/celery/celery,https://github.com/celery/celery,,2009-04-24 11:31:24,2023-07-31 17:50:42,2023-07-30 14:36:14,12270.0,86.0,4345.0,480.0,3003.0,565.0,4322.0,21940,2023-06-18 14:18:25,5.3.1,42.0,Distributed Task Queue (development branch).,107636.0,107636.0,1294.0,https://pypi.org/project/celery,6890172.0,6890172.0,44,True,1,,,,,,
2,django-rest-framework,encode/django-rest-framework,django-rest-framework,[],restful-api-drf,https://github.com/encode/django-rest-framework,https://github.com/encode/django-rest-framework,,2011-03-02 17:13:56,2023-08-01 03:57:54,2023-07-26 04:27:49,8703.0,25.0,6435.0,616.0,4553.0,72.0,3760.0,26023,2022-11-08 10:37:57,3.14.0,17.0,Web APIs for Django.,538349.0,538349.0,1369.0,https://pypi.org/project/django-rest-framework,98199.0,98199.0,41,True,1,,,,,,
3,django-cms,django-cms/django-cms,django-cms,[],cms-framework,https://github.com/django-cms/django-cms,https://github.com/django-cms/django-cms,BSD-3-Clause,2009-03-05 10:14:18,2023-07-24 21:03:23,2023-07-21 13:51:36,16204.0,24.0,2850.0,403.0,4135.0,95.0,3341.0,9407,2023-06-21 19:24:02,3.8.2,9.0,The easy-to-use and developer-friendly enterprise CMS powered by Django.,4934.0,4934.0,628.0,https://pypi.org/project/django-cms,44474.0,44474.0,39,True,1,-1.0,,,,,
4,django-extensions,django-extensions/django-extensions,django-extensions,[],management-commands,https://github.com/django-extensions/django-extensions,https://github.com/django-extensions/django-extensions,MIT,2009-03-21 16:11:19,2023-06-05 17:10:32,2023-06-05 17:09:24,3620.0,10.0,1094.0,104.0,963.0,148.0,719.0,6176,2023-06-07 11:23:14,3.2.3,5.0,This is a repository for collecting global custom management extensions for the Django Framework.,180490.0,180490.0,573.0,https://pypi.org/project/django-extensions,2533083.0,2533083.0,38,True,1,,,,,,
5,wagtail,wagtail/wagtail,wagtail,[],cms-framework,https://github.com/wagtail/wagtail,https://github.com/wagtail/wagtail,BSD-3-Clause,2014-02-03 12:41:59,2023-07-31 21:44:39,2023-07-31 21:43:41,15656.0,495.0,3177.0,339.0,6019.0,824.0,3651.0,15173,2023-06-21 13:57:12,5.0.2,100.0,A Django content management system focused on flexibility and user experience.,6.0,6.0,825.0,https://pypi.org/project/wagtail,146595.0,146595.0,37,True,3,,,,,,
6,rq,rq/rq,rq,[],task-queues,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48,2023-07-30 02:33:51,2023-07-21 08:54:39,1792.0,35.0,1337.0,210.0,841.0,147.0,924.0,9032,2023-06-21 01:53:02,1.15.1,27.0,Simple job queues for Python.,14146.0,14146.0,298.0,https://pypi.org/project/rq,947664.0,947664.0,37,True,2,-1.0,,,,,
7,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-07-28 15:25:03,2023-07-26 07:43:40,1753.0,11.0,790.0,146.0,529.0,100.0,874.0,7744,2023-07-26 06:47:55,3.3.0,59.0,GraphQL framework for Python.,18306.0,18306.0,205.0,https://pypi.org/project/graphene,1648668.0,1648668.0,37,True,1,1.0,,,,,
8,django-debug-toolbar,jazzband/django-debug-toolbar,django-debug-toolbar,[],debugging,https://github.com/jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,BSD-3-Clause,2008-08-28 06:58:04,2023-07-31 20:29:44,2023-07-17 21:22:07,2523.0,46.0,889.0,109.0,961.0,70.0,785.0,7580,2023-05-16 10:40:08,4.1,14.0,A configurable set of panels that display various debug information about the current request/response.,74888.0,74888.0,273.0,https://pypi.org/project/django-debug-toolbar,1876016.0,1876017.0,37,True,1,,211.0,,,,
9,django-simple-history,jazzband/django-simple-history,django-simple-history,[],fields-versioning,https://github.com/jazzband/django-simple-history,https://github.com/jazzband/django-simple-history,BSD-3-Clause,2011-03-06 22:42:19,2023-07-31 20:31:08,2023-07-31 18:12:42,1263.0,48.0,416.0,39.0,698.0,124.0,398.0,1909,2023-03-08 22:41:15,3.3.0,34.0,Store model history and view/revert changes from admin site.,4267.0,4267.0,174.0,https://pypi.org/project/django-simple-history,948018.0,948018.0,37,True,1,,,,,,
10,django-oscar,django-oscar/django-oscar,django-oscar,[],ecommerce-framework,https://github.com/django-oscar/django-oscar,https://github.com/django-oscar/django-oscar,BSD-3-Clause,2010-12-08 21:30:32,2023-07-30 12:37:44,2023-07-14 11:53:30,8933.0,68.0,2041.0,268.0,2669.0,71.0,1388.0,5805,2022-12-23 15:54:06,3.2,5.0,Domain-driven e-commerce for Django.,1011.0,1011.0,349.0,https://pypi.org/project/django-oscar,14266.0,14266.0,36,True,1,,,,,,
11,django-import-export,django-import-export/django-import-export,django-import-export,[],admin-interface-actions,https://github.com/django-import-export/django-import-export,https://github.com/django-import-export/django-import-export,BSD-2-Clause,2012-11-15 13:12:22,2023-07-20 15:21:48,2023-07-20 15:21:48,1348.0,5.0,707.0,66.0,669.0,86.0,829.0,2718,2023-04-12 18:09:24,3.2.0,11.0,Django application and library for importing and exporting data with admin integration.,64791.0,64791.0,200.0,https://pypi.org/project/django-import-export,761913.0,761913.0,36,True,1,,,,,,
12,django-environ,joke2k/django-environ,django-environ,[],configuration,https://github.com/joke2k/django-environ,https://github.com/joke2k/django-environ,MIT,2013-04-02 13:50:07,2023-07-17 17:03:28,2023-03-02 22:09:52,588.0,,295.0,36.0,254.0,56.0,168.0,2790,2023-03-02 22:11:27,0.10.0,16.0,Django-environ allows you to utilize 12factor inspired environment variables to configure your Django application.,172832.0,172832.0,84.0,https://pypi.org/project/django-environ,1466552.0,1466552.0,35,True,1,,15.0,,,,
13,graphene-django,graphql-python/graphene-django,graphene-django,[],graphql-api,https://github.com/graphql-python/graphene-django,https://github.com/graphql-python/graphene-django,MIT,2016-09-17 23:26:25,2023-07-26 23:41:40,2023-07-26 23:41:40,933.0,29.0,712.0,72.0,585.0,126.0,659.0,4112,2023-07-18 12:14:32,3.1.3,47.0,"Build powerful, efficient, and flexible GraphQL APIs with seamless Django integration.",13363.0,13363.0,213.0,https://pypi.org/project/graphene-django,387392.0,387392.0,34,True,2,,,,,,
14,django-phonenumber-field,stefanfoulis/django-phonenumber-field,django-phonenumber-field,[],fields-phone-numbers,https://github.com/stefanfoulis/django-phonenumber-field,https://github.com/stefanfoulis/django-phonenumber-field,MIT,2011-08-31 17:52:05,2023-07-31 16:54:55,2023-07-22 19:57:00,564.0,4.0,293.0,24.0,358.0,8.0,198.0,1383,2023-04-26 20:43:40,7.1.0,9.0,A django model and form field for normalised phone numbers using python-phonenumbers.,21733.0,21733.0,113.0,https://pypi.org/project/django-phonenumber-field,704618.0,704618.0,34,True,1,6.0,13.0,,,,
15,django-ninja,vitalik/django-ninja,django-ninja,[],restful-api-ninja,https://github.com/vitalik/django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2023-07-30 14:24:58,2023-07-22 10:36:56,887.0,63.0,280.0,69.0,219.0,163.0,356.0,4712,2023-06-08 15:42:14,0.22.2,31.0,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",1505.0,1505.0,94.0,https://pypi.org/project/django-ninja,133035.0,133035.0,33,True,1,,,,,,
16,django-bootstrap4,zostera/django-bootstrap4,django-bootstrap4,[],mvt-css-framework-integration,https://github.com/zostera/django-bootstrap4,https://github.com/zostera/django-bootstrap4,BSD-3-Clause,2017-04-25 15:55:15,2023-06-28 12:32:29,2023-06-28 12:15:08,1169.0,24.0,213.0,39.0,489.0,18.0,140.0,1005,2021-05-20 08:44:02,3.0.1,2.0,Bootstrap 4 integration with Django.,129792.0,129792.0,138.0,https://pypi.org/project/django-bootstrap4,170215.0,170215.0,33,True,1,,,,,,
17,saleor,saleor/saleor,saleor,[],ecommerce-framework,https://github.com/saleor/saleor,https://github.com/saleor/saleor,BSD-3-Clause,2013-02-12 16:46:39,2023-07-31 14:37:03,2023-07-31 09:55:51,20604.0,212.0,4888.0,380.0,8556.0,526.0,3280.0,18826,2023-07-26 08:47:22,3.14.6,100.0,"Saleor Core: the high performance, composable, headless commerce API.",1.0,1.0,277.0,https://pypi.org/project/saleor,30.0,33.0,32,True,2,,15.0,,,,
18,django-allauth,pennersr/django-allauth,django-allauth,[],authentication-authorization,https://github.com/pennersr/django-allauth,https://github.com/pennersr/django-allauth,MIT,2010-10-10 20:10:52,2023-07-24 20:38:06,2023-07-24 20:38:05,2615.0,83.0,2706.0,186.0,1366.0,215.0,1772.0,8110,,,,"Integrated set of Django applications addressing authentication, registration, account management as well as 3rd party..",,,643.0,https://pypi.org/project/django-allauth,717184.0,717184.0,32,True,1,-6.0,,,,,
19,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-07-31 18:25:42,2023-07-31 08:42:42,2883.0,183.0,425.0,45.0,2123.0,305.0,487.0,3348,2023-07-31 08:43:11,0.198.0,100.0,A GraphQL library for Python that leverages type annotations.,2061.0,2061.0,216.0,https://pypi.org/project/strawberry,509.0,589.0,32,True,2,,400.0,,,,
20,django-reversion,etianen/django-reversion,django-reversion,[],fields-versioning,https://github.com/etianen/django-reversion,https://github.com/etianen/django-reversion,BSD-3-Clause,2010-05-31 15:32:25,2023-05-21 16:15:51,2023-05-21 16:15:51,1501.0,7.0,451.0,58.0,305.0,14.0,625.0,2897,2022-11-12 14:45:12,5.0.4,8.0,django-reversion is an extension to the Django web framework that provides version control for model instances.,7113.0,7113.0,186.0,https://pypi.org/project/django-reversion,284059.0,284059.0,32,True,2,,,,,,
21,django-rq,rq/django-rq,django-rq,[],task-queues,https://github.com/rq/django-rq,https://github.com/rq/django-rq,MIT,2012-05-15 10:21:58,2023-07-20 04:49:06,2023-06-02 03:24:02,609.0,11.0,265.0,29.0,287.0,81.0,249.0,1675,2023-05-14 01:33:35,2.8.1,10.0,A simple app that provides django integration for RQ (Redis Queue).,2824.0,2824.0,118.0,https://pypi.org/project/django-rq,172953.0,172953.0,32,True,3,,,,,,
22,django-bootstrap3,zostera/django-bootstrap3,django-bootstrap3,[],mvt-css-framework-integration,https://github.com/zostera/django-bootstrap3,https://github.com/zostera/django-bootstrap3,BSD-3-Clause,2013-08-13 13:48:04,2023-07-23 18:31:37,2023-06-28 18:59:37,1023.0,34.0,677.0,107.0,594.0,4.0,291.0,2321,,,,Bootstrap 3 integration with Django.,18423.0,18423.0,99.0,https://pypi.org/project/django-bootstrap3,86422.0,86422.0,31,True,2,,,,,,
23,django-admin-interface,fabiocaccamo/django-admin-interface,django-admin-interface,[],admin-interface,https://github.com/fabiocaccamo/django-admin-interface,https://github.com/fabiocaccamo/django-admin-interface,MIT,2015-10-26 14:46:36,2023-08-01 00:13:22,2023-07-18 08:04:44,758.0,21.0,145.0,34.0,116.0,15.0,161.0,1454,2023-05-10 23:39:26,0.26.0,51.0,"djangos default admin interface with superpowers - customizable themes, popup windows replaced by modals and many..",3116.0,3116.0,32.0,https://pypi.org/project/django-admin-interface,68040.0,68040.0,31,True,1,,,,,,
24,social-app-django,python-social-auth/social-app-django,social-app-django,[],authentication-authorization,https://github.com/python-social-auth/social-app-django,https://github.com/python-social-auth/social-app-django,BSD-3-Clause,2016-09-24 18:06:40,2023-08-01 04:09:52,2023-08-01 04:09:51,2282.0,19.0,337.0,35.0,179.0,126.0,147.0,1839,2023-03-31 07:02:30,5.2.0,3.0,Python Social Auth - Application - Django.,32981.0,32981.0,323.0,https://pypi.org/project/social-app-django,,,30,True,1,,,True,,,
25,django-jazzmin,farridav/django-jazzmin,django-jazzmin,[],admin-interface,https://github.com/farridav/django-jazzmin,https://github.com/farridav/django-jazzmin,MIT,2020-05-11 19:50:44,2023-07-30 02:50:31,2023-02-02 11:52:14,1032.0,,211.0,34.0,254.0,90.0,142.0,1325,2022-11-03 13:23:16,2.6.0,28.0,Jazzy theme for Django.,5441.0,5441.0,62.0,https://pypi.org/project/django-jazzmin,95848.0,95848.0,30,True,2,,,,,,
26,django-tenants,django-tenants/django-tenants,django-tenants,[],multiple-tenants,https://github.com/django-tenants/django-tenants,https://github.com/django-tenants/django-tenants,MIT,2015-06-09 19:48:59,2023-07-23 14:18:59,2023-06-26 19:04:20,941.0,8.0,290.0,56.0,279.0,189.0,420.0,1165,2023-05-18 13:21:07,3.5.0,45.0,Django tenants using PostgreSQL Schemas.,568.0,568.0,101.0,https://pypi.org/project/django-tenants,69884.0,69884.0,30,True,1,,,,,,
27,django-waffle,django-waffle/django-waffle,django-waffle,[],feature-flipper,https://github.com/django-waffle/django-waffle,https://github.com/django-waffle/django-waffle,BSD-3-Clause,2011-01-23 17:42:09,2023-07-27 10:09:24,2023-07-26 04:55:12,428.0,3.0,232.0,22.0,288.0,38.0,163.0,999,2023-07-26 04:57:50,4.0.0,23.0,A feature flipper for Django.,1196.0,1196.0,116.0,https://pypi.org/project/django-waffle,317653.0,317653.0,30,True,1,2.0,,,,,
28,django-admin-sortable2,jrief/django-admin-sortable2,django-admin-sortable2,[],admin-interface-actions,https://github.com/jrief/django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,MIT,2013-07-07 21:26:56,2023-08-01 06:27:53,2023-08-01 06:27:53,765.0,28.0,166.0,19.0,154.0,38.0,168.0,626,2023-03-24 11:33:27,2.1.5,9.0,Generic drag-and-drop ordering for objects in the Django admin interface.,2001.0,2001.0,84.0,https://pypi.org/project/django-admin-sortable2,173313.0,173313.0,30,True,2,,,,,,
29,django-fsm,viewflow/django-fsm,django-fsm,[],finite-state-machine,https://github.com/viewflow/django-fsm,https://github.com/viewflow/django-fsm,MIT,2010-05-31 14:03:48,2023-06-29 12:29:49,2023-01-19 10:56:01,341.0,,267.0,44.0,141.0,18.0,137.0,2221,2022-03-25 12:30:10,2.8.0,4.0,Django friendly finite state machine support.,1472.0,1472.0,67.0,https://pypi.org/project/django-fsm,278073.0,278073.0,29,True,1,,,,,,
30,django-q,Koed00/django-q,django-q,[],task-queues,https://github.com/Koed00/django-q,https://github.com/Koed00/django-q,MIT,2015-06-14 12:37:08,2023-04-06 17:32:52,2021-06-26 12:04:16,1246.0,,224.0,52.0,309.0,271.0,146.0,1732,2021-06-10 16:52:14,1.3.9,78.0,A multiprocessing distributed task queue for Django.,1416.0,1416.0,62.0,https://pypi.org/project/django-q,69110.0,69110.0,29,True,3,,,,,,
31,django-constance,jazzband/django-constance,django-constance,[],configuration,https://github.com/jazzband/django-constance,https://github.com/jazzband/django-constance,BSD-3-Clause,2010-09-20 12:42:29,2023-07-29 16:35:38,2023-07-29 16:35:38,636.0,3.0,282.0,34.0,255.0,25.0,245.0,1577,2022-08-11 11:56:06,2.9.1,1.0,Dynamic Django settings.,1745.0,1745.0,140.0,https://pypi.org/project/django-constance,197639.0,197639.0,29,True,2,,,,,,
32,django-dbbackup,jazzband/django-dbbackup,django-dbbackup,[],management-commands,https://github.com/jazzband/django-dbbackup,https://github.com/jazzband/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2023-07-31 20:29:01,2022-12-12 10:26:16,471.0,,182.0,22.0,219.0,62.0,207.0,767,2022-09-27 23:25:03,4.0.2,3.0,Management commands to help backup and restore your project database and media files.,1539.0,1539.0,64.0,https://pypi.org/project/django-dbbackup,68226.0,68226.0,29,True,3,,,,,,
33,django-grappelli,sehmaschine/django-grappelli,django-grappelli,[],admin-interface,https://github.com/sehmaschine/django-grappelli,https://github.com/sehmaschine/django-grappelli,,2010-03-26 12:25:59,2023-07-27 15:01:45,2023-05-03 12:01:45,1887.0,,632.0,95.0,322.0,5.0,693.0,3463,,,,A jazzy skin for the Django Admin-Interface (official repository).,5719.0,5719.0,83.0,https://pypi.org/project/django-grappelli,158873.0,158873.0,28,True,2,,,,,,
34,django-material,viewflow/django-material,django-material,[],admin-interface,https://github.com/kmmbvnr/django-material,https://github.com/kmmbvnr/django-material,BSD-3-Clause,2015-01-16 07:17:33,2023-04-12 06:12:45,2023-04-12 06:12:40,887.0,,410.0,91.0,121.0,20.0,393.0,2485,2017-10-27 11:20:04,1.1.0,5.0,Material Design for Django.,1743.0,1743.0,41.0,https://pypi.org/project/django-material,15673.0,15673.0,28,True,2,,,,kmmbvnr/django-material,,
35,django-auditlog,jazzband/django-auditlog,django-auditlog,[],fields-versioning,https://github.com/jazzband/django-auditlog,https://github.com/jazzband/django-auditlog,MIT,2013-10-20 12:10:40,2023-07-31 20:27:02,2023-07-17 21:44:44,465.0,13.0,334.0,23.0,314.0,51.0,186.0,846,,,15.0,A Django app that keeps a log of changes made to an object.,711.0,711.0,68.0,https://pypi.org/project/django-auditlog,178307.0,178309.0,28,True,2,,304.0,,,,
36,django-graphql-jwt,flavors/django-graphql-jwt,django-graphql-jwt,[],graphql-api,https://github.com/flavors/django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,MIT,2017-11-05 15:29:56,2023-03-08 04:31:30,2023-01-09 17:37:46,543.0,,150.0,18.0,99.0,51.0,168.0,792,2021-08-11 20:57:06,0.3.4,26.0,JSON Web Token (JWT) authentication for Graphene Django.,4625.0,4625.0,24.0,https://pypi.org/project/django-graphql-jwt,103190.0,103190.0,28,True,3,,,,,,
37,djangorestframework-simplejwt,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,[],restful-api-drf,https://github.com/jazzband/djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2023-07-31 20:32:18,2023-07-06 14:37:42,610.0,11.0,580.0,54.0,319.0,101.0,311.0,3511,2022-10-20 16:55:17,5.2.2,9.0,A JSON Web Token authentication plugin for the Django REST Framework.,,,103.0,https://pypi.org/project/djangorestframework-simplejwt,1424855.0,1424855.0,27,True,3,,,,,,
38,django-guardian,django-guardian/django-guardian,django-guardian,[],authentication-authorization,https://github.com/django-guardian/django-guardian,https://github.com/django-guardian/django-guardian,,2010-06-04 23:15:37,2023-03-28 20:36:05,2022-03-25 21:42:47,1062.0,,531.0,83.0,350.0,124.0,322.0,3409,,,,Per object permissions for Django.,6068.0,6068.0,159.0,https://pypi.org/project/django-guardian,367300.0,367300.0,27,True,2,,,,,,
39,django-oauth-toolkit,jazzband/django-oauth-toolkit,django-oauth-toolkit,[],authentication-authorization,https://github.com/jazzband/django-oauth-toolkit,https://github.com/jazzband/django-oauth-toolkit,,2013-05-20 15:46:18,2023-07-31 20:30:15,2023-07-17 23:20:03,1256.0,12.0,706.0,68.0,530.0,167.0,603.0,2864,2023-05-31 20:51:13,2.3.0,26.0,OAuth2 goodies for the Djangonauts!.,,,229.0,https://pypi.org/project/django-oauth-toolkit,428652.0,428652.0,27,True,2,,,True,,,
40,django-tenant-schemas,bernardopires/django-tenant-schemas,django-tenant-schemas,[],multiple-tenants,https://github.com/bernardopires/django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,MIT,2012-06-23 10:54:34,2023-07-02 19:48:21,2023-07-02 19:48:20,637.0,7.0,392.0,69.0,225.0,142.0,327.0,1396,2017-06-03 11:58:30,1.9.0,1.0,Tenant support for Django using PostgreSQL schemas.,385.0,385.0,75.0,https://pypi.org/project/django-tenant-schemas,16199.0,16199.0,27,True,2,,,,,,
41,django-configurations,jazzband/django-configurations,django-configurations,[],configuration,https://github.com/jazzband/django-configurations,https://github.com/jazzband/django-configurations,BSD-3-Clause,2012-07-21 13:56:20,2023-07-26 14:17:35,2023-04-04 10:56:38,482.0,,128.0,20.0,172.0,47.0,145.0,1000,2023-04-04 15:13:44,2.4.1,8.0,A helper for organizing Django project settings by relying on well established programming patterns.,2719.0,2719.0,64.0,https://pypi.org/project/django-configurations,113220.0,113220.0,27,True,3,,,,,,
42,django-oidc-provider,juanifioren/django-oidc-provider,django-oidc-provider,[],authentication-authorization,https://github.com/juanifioren/django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2023-07-27 11:52:10,2023-05-16 00:27:37,1035.0,25.0,213.0,19.0,213.0,55.0,140.0,374,2023-05-05 20:26:17,0.8.0,21.0,OpenID Connect and OAuth2 provider implementation for Djangonauts.,261.0,261.0,70.0,https://pypi.org/project/django-oidc-provider,10742.0,10742.0,27,True,2,,,True,,,
43,strawberry-graphql-django,strawberry-graphql/strawberry-graphql-django,strawberry-graphql-django,[],graphql-api,https://github.com/strawberry-graphql/strawberry-graphql-django,https://github.com/strawberry-graphql/strawberry-graphql-django,MIT,2020-10-30 17:12:01,2023-07-31 14:13:59,2023-07-31 14:12:01,518.0,76.0,71.0,17.0,152.0,44.0,126.0,285,2023-07-31 14:13:59,0.15.0,35.0,Strawberry GraphQL Django extension.,295.0,295.0,50.0,https://pypi.org/project/strawberry-graphql-django,49288.0,49288.0,27,True,3,,,,,,
44,mezzanine,stephenmcd/mezzanine,mezzanine,[],cms-framework,https://github.com/stephenmcd/mezzanine,https://github.com/stephenmcd/mezzanine,BSD-2-Clause,2010-05-29 12:16:55,2023-04-20 00:52:52,2022-11-02 08:25:54,5304.0,,1559.0,254.0,981.0,40.0,1011.0,4641,2022-05-12 12:48:08,6.0.0,9.0,CMS framework for Django.,,,326.0,https://pypi.org/project/mezzanine,2795.0,2795.0,26,True,3,,,,,,
45,django-jet,geex-arts/django-jet,django-jet,[],admin-interface,https://github.com/geex-arts/django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2022-12-06 19:59:16,2019-05-21 10:57:50,891.0,,669.0,118.0,177.0,218.0,126.0,3447,2018-10-18 06:39:57,1.0.8,23.0,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,3019.0,3019.0,29.0,https://pypi.org/project/django-jet,17814.0,17814.0,26,True,3,,,,,,
46,django-shop,awesto/django-shop,django-shop,[],ecommerce-framework,https://github.com/awesto/django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2022-04-08 09:00:09,2021-02-28 18:04:57,5402.0,,966.0,171.0,500.0,86.0,292.0,3025,,,,A Django based shop system.,215.0,215.0,96.0,https://pypi.org/project/django-shop,3046.0,3046.0,26,True,3,,,,,,
47,django-split-settings,wemake-services/django-split-settings,django-split-settings,[],configuration,https://github.com/wemake-services/django-split-settings,https://github.com/wemake-services/django-split-settings,BSD-3-Clause,2013-05-17 06:04:30,2023-07-31 05:48:21,2023-07-31 05:48:19,484.0,9.0,61.0,18.0,444.0,4.0,40.0,1008,2022-09-27 12:54:00,1.2.0,6.0,Organize Django settings into multiple files and directories. Easily override and modify settings. Use wildcards and..,2105.0,2105.0,23.0,https://pypi.org/project/django-split-settings,87939.0,87939.0,26,True,3,,,,,,
48,model_bakery,model-bakers/model_bakery,model_bakery,[],testing,https://github.com/model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2023-07-17 19:10:13,2023-07-04 07:57:18,316.0,11.0,79.0,11.0,296.0,25.0,98.0,692,2023-06-05 14:01:51,1.12.0,16.0,Object factory for Django.,3146.0,3146.0,46.0,https://pypi.org/project/model_bakery,396196.0,396196.0,26,True,1,,,,,,
49,model-bakery,model-bakers/model_bakery,model-bakery/,[],fake-data,https://github.com/model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2023-07-17 19:10:13,2023-07-04 07:57:18,316.0,11.0,79.0,11.0,296.0,25.0,98.0,692,2023-06-05 14:01:51,1.12.0,16.0,Object factory for Django.,3146.0,3146.0,46.0,https://pypi.org/project/model-bakery/,396196.0,396196.0,26,True,1,,,,,,
50,django-test-migrations,wemake-services/django-test-migrations,django-test-migrations,[],testing,https://github.com/wemake-services/django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2023-07-11 06:39:47,2023-07-11 06:39:44,383.0,23.0,27.0,9.0,318.0,13.0,47.0,434,2023-04-29 15:21:09,1.3.0,7.0,"Test django schema and data migrations, including migrations order and best practices.",586.0,586.0,18.0,https://pypi.org/project/django-test-migrations,94281.0,94281.0,26,True,1,,,,,,
51,django-rest-passwordreset,anexia-it/django-rest-passwordreset,django-rest-passwordreset,[],restful-api-drf,https://github.com/anexia-it/django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2023-07-29 01:50:34,2023-07-10 13:20:03,157.0,4.0,130.0,9.0,80.0,28.0,72.0,382,2022-09-15 12:29:55,1.3.0,18.0,"An extension of django rest framework, providing a configurable password reset strategy.",2682.0,2682.0,34.0,https://pypi.org/project/django-rest-passwordreset,244284.0,244284.0,26,True,3,,,,,,
52,django-bootstrap5,zostera/django-bootstrap5,django-bootstrap5,[],mvt-css-framework-integration,https://github.com/zostera/django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2023-07-20 09:47:59,2023-06-29 07:16:44,1323.0,17.0,52.0,11.0,444.0,34.0,45.0,270,,,,Bootstrap 5 for Django.,3836.0,3836.0,144.0,https://pypi.org/project/django-bootstrap5,44678.0,44678.0,26,True,2,,,,,,
53,django-storages,jschneier/django-storages,django-storages,[],storage,https://github.com/jschneier/django-storages,https://github.com/jschneier/django-storages,BSD-3-Clause,2014-12-09 00:37:09,2023-07-18 14:41:07,2023-05-24 21:39:57,1046.0,9.0,772.0,43.0,634.0,168.0,464.0,2456,,,,https://django-storages.readthedocs.io/.,,,247.0,https://pypi.org/project/django-storages,2250655.0,2250655.0,25,True,1,,,,,,
54,django-celery-beat,celery/django-celery-beat,django-celery-beat,[],task-queues,https://github.com/celery/django-celery-beat,https://github.com/celery/django-celery-beat,,2016-08-03 22:34:19,2023-07-31 17:51:15,2023-07-25 08:49:47,355.0,9.0,377.0,45.0,253.0,72.0,300.0,1382,2023-03-14 10:02:48,2.5.0,14.0,Celery Periodic Tasks backed by the Django ORM.,,,109.0,https://pypi.org/project/django-celery-beat,1069771.0,1069771.0,25,True,3,-6.0,,,,,
55,pytest-django,pytest-dev/pytest-django,pytest-django,[],testing,https://github.com/pytest-dev/pytest-django,https://github.com/pytest-dev/pytest-django,,2011-09-29 19:35:55,2023-07-13 11:23:29,2023-04-05 08:15:33,1205.0,,313.0,39.0,563.0,147.0,360.0,1212,2021-12-07 14:56:42,4.5.2,19.0,A Django plugin for pytest.,,,138.0,https://pypi.org/project/pytest-django,2275865.0,2275865.0,25,True,3,,,,,,
56,django-seed,brobin/django-seed,django-seed,[],example-data,https://github.com/Brobin/django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2022-01-23 10:27:21,2021-10-08 16:42:39,189.0,,74.0,11.0,60.0,14.0,42.0,639,2021-10-08 16:29:50,0.3.1,13.0,Seed your Django database with fake data.,3847.0,3847.0,23.0,https://pypi.org/project/django-seed,28690.0,28690.0,25,True,1,,,,,,
