,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,updated_github_id,github_release_downloads,trending,gitlab_id,gitlab_url
94,django-post-office,https://github.com/ui/django-post_office,,[],emails,"A Django app that allows you to send email asynchronously in Django. Supports HTML email, database backed templates..",27,True,ui/django-post_office,django-post-office,https://github.com/ui/django-post_office,MIT,2012-08-11 08:08:52,2025-07-31 10:17:06,2025-07-31 10:17:06,801.0,15.0,251.0,33.0,243.0,90.0,163.0,1058.0,2025-07-15 14:01:53,3.10,11.0,113.0,113.0,86.0,https://pypi.org/project/django-post-office,59320.0,59320.0,3.0,,,,,
95,django-baton,https://github.com/otto-torino/django-baton,,[],admin-interface,"A cool, modern and responsive django admin application based on bootstrap 5 that brings AI to the Django admin -..",27,True,otto-torino/django-baton,django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2025-07-08 15:34:45,2025-07-08 15:34:39,1174.0,76.0,98.0,13.0,108.0,2.0,187.0,959.0,2025-06-11 14:29:02,5.0.2,57.0,465.0,465.0,17.0,https://pypi.org/project/django-baton,6903.0,6903.0,3.0,,,,,
96,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,[],admin-interface-actions,Generic drag-and-drop ordering for objects in the Django admin interface.,27,True,jrief/django-admin-sortable2,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,2013-07-07 21:26:56,2025-05-15 09:11:57,2025-05-15 09:11:57,840.0,9.0,177.0,19.0,178.0,46.0,187.0,847.0,2025-05-15 06:43:59,2.2.8,20.0,2867.0,2867.0,90.0,https://pypi.org/project/django-admin-sortable2,829064.0,829064.0,2.0,,,,,
97,django-paypal,https://github.com/spookylukey/django-paypal,,[],payment-subscriptions,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,27,True,spookylukey/django-paypal,django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2025-07-28 16:51:46,2024-11-18 21:22:27,798.0,,201.0,26.0,122.0,14.0,153.0,732.0,,,,4233.0,4233.0,73.0,https://pypi.org/project/django-paypal,21184.0,21184.0,1.0,,,,,
98,django-test-migrations,https://github.com/wemake-services/django-test-migrations,,[],testing,"Test django schema and data migrations, including migrations order and best practices.",27,True,wemake-services/django-test-migrations,django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2025-07-30 09:05:29,2025-07-30 09:05:21,537.0,31.0,33.0,8.0,469.0,15.0,53.0,556.0,2025-04-18 10:15:29,1.5.0,9.0,967.0,967.0,20.0,https://pypi.org/project/django-test-migrations,257448.0,257448.0,2.0,,,,,
99,Mobile Security Framework (MobSF),https://github.com/MobSF/Mobile-Security-Framework-MobSF,,[],security-framework,"Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing,..",26,True,MobSF/Mobile-Security-Framework-MobSF,,https://github.com/MobSF/Mobile-Security-Framework-MobSF,GPL-3.0,2015-01-31 04:36:01,2025-07-17 16:14:44,2025-07-12 06:36:21,2013.0,3.0,3323.0,592.0,937.0,8.0,1520.0,19154.0,2025-03-29 17:57:28,4.3.2,48.0,5.0,5.0,102.0,,,,3.0,,,,,
100,highlight,https://github.com/highlight/highlight,,[],apm,"highlight.io: The open source, full-stack monitoring platform. Error monitoring, session replay, logging, distributed..",26,True,highlight/highlight,,https://github.com/highlight/highlight,,2020-08-20 17:55:23,2025-07-31 18:42:36,2025-07-30 23:07:09,7032.0,21.0,435.0,29.0,7397.0,290.0,2501.0,8503.0,2025-06-23 05:16:13,docker-v0.5.5,56.0,403.0,403.0,85.0,,,,3.0,,,,,
101,tach,https://github.com/gauge-sh/tach,,[],development,"A Python tool to visualize + enforce dependencies, using modular architecture Open source Installable via pip Able to..",26,True,gauge-sh/tach,tach,https://github.com/gauge-sh/tach,MIT,2024-01-31 20:12:23,2025-07-28 06:36:35,2025-06-04 01:28:54,2304.0,2.0,68.0,14.0,673.0,22.0,106.0,2450.0,2025-04-18 23:26:40,0.29.0,100.0,70.0,70.0,20.0,https://pypi.org/project/tach,726042.0,726042.0,1.0,,,,,
102,injector,https://github.com/python-injector/injector,,[],dependency-injection,"Python dependency injection framework, inspired by Guice.",26,True,python-injector/injector,injector,https://github.com/python-injector/injector,BSD-3-Clause,2010-11-25 12:05:20,2025-07-15 18:42:19,2025-07-15 18:42:18,485.0,4.0,90.0,14.0,128.0,44.0,103.0,1434.0,,,,2973.0,2973.0,32.0,https://pypi.org/project/injector,2200040.0,2200040.0,2.0,,,,,
103,django-components,https://github.com/django-components/django-components,,[],templates,Create simple reusable template components in Django.,26,True,django-components/django-components,django-components,https://github.com/django-components/django-components,MIT,2015-06-11 17:23:48,2025-07-29 20:34:19,2025-07-29 20:32:18,1768.0,140.0,96.0,15.0,935.0,62.0,237.0,1400.0,2025-07-20 22:12:56,0.141.2,69.0,,,51.0,https://pypi.org/project/django-components,48759.0,48759.0,1.0,,,,,
104,django-split-settings,https://github.com/wemake-services/django-split-settings,,[],configuration,Organize Django settings into multiple files and directories. Easily override and modify settings. Use wildcards and..,26,True,wemake-services/django-split-settings,django-split-settings,https://github.com/wemake-services/django-split-settings,BSD-3-Clause,2013-05-17 06:04:30,2025-05-17 14:58:37,2025-05-17 14:58:37,565.0,3.0,69.0,16.0,528.0,5.0,43.0,1169.0,2024-07-05 14:30:34,1.3.2,9.0,3433.0,3433.0,27.0,https://pypi.org/project/django-split-settings,211517.0,211517.0,3.0,,,,,
105,python-inject,https://github.com/ivankorobkov/python-inject,,[],dependency-injection,Python dependency injection.,26,True,ivankorobkov/python-inject,inject,https://github.com/ivankorobkov/python-inject,Apache-2.0,2010-02-08 06:46:16,2025-07-31 21:00:15,2025-07-29 14:32:56,355.0,11.0,80.0,17.0,49.0,24.0,48.0,729.0,,,,934.0,934.0,34.0,https://pypi.org/project/inject,1466883.0,1466883.0,2.0,,,6.0,,
106,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,,[],authentication-authorization,OpenID Connect and OAuth2 provider implementation for the Django framework.,26,True,juanifioren/django-oidc-provider,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2025-06-10 16:37:55,2025-05-24 16:33:57,1093.0,1.0,223.0,17.0,233.0,52.0,157.0,439.0,2025-05-24 16:50:56,0.8.4,25.0,424.0,424.0,75.0,https://pypi.org/project/django-oidc-provider,17955.0,17955.0,3.0,,,,,
107,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,,[],restful-api-drf,"An extension of django rest framework, providing a configurable password reset strategy.",26,True,anexia-it/django-rest-passwordreset,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2024-11-13 17:39:13,2024-11-13 17:39:13,187.0,,140.0,8.0,95.0,26.0,80.0,431.0,2024-11-05 13:54:56,1.5.0,22.0,4375.0,4375.0,40.0,https://pypi.org/project/django-rest-passwordreset,255159.0,255159.0,3.0,,,,,
108,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,,[],authentication-authorization,"Django CAS 1.0/2.0/3.0 client authentication library, supporting Django 4.2+ and Python 3.8+.",26,True,django-cas-ng/django-cas-ng,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,MIT,2014-05-23 22:52:34,2025-07-21 15:49:49,2025-07-21 15:49:49,673.0,5.0,164.0,16.0,213.0,3.0,156.0,390.0,2023-10-17 22:51:49,5.0.1,28.0,612.0,612.0,89.0,https://pypi.org/project/django-cas-ng,29875.0,29880.0,3.0,,715.0,,,
109,svcs,https://github.com/hynek/svcs,,[],dependency-injection,A Flexible Service Locator for Python.,26,True,hynek/svcs,svcs,https://github.com/hynek/svcs,MIT,2023-07-12 08:43:28,2025-07-27 14:53:25,2025-07-27 14:53:25,582.0,15.0,22.0,5.0,76.0,2.0,18.0,361.0,2025-01-25 13:14:37,25.1.0,23.0,293.0,293.0,8.0,https://pypi.org/project/svcs,3896198.0,3896198.0,2.0,,,,,
110,django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,,[],restful-api-ninja,A JSON Web Token authentication plugin for the Django REST Framework.,26,True,eadwinCode/django-ninja-jwt,django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2025-07-16 12:40:40,2025-07-16 12:39:31,720.0,4.0,27.0,5.0,98.0,17.0,21.0,194.0,2025-04-05 08:59:26,5.3.7,24.0,499.0,499.0,88.0,https://pypi.org/project/django-ninja-jwt,70442.0,70442.0,2.0,,,,,
111,Tandoor Recipes,https://github.com/TandoorRecipes/recipes,,[],recipe-management-framework,"Application for managing recipes, planning meals, building shopping lists and much much more!.",25,True,TandoorRecipes/recipes,,https://github.com/TandoorRecipes/recipes,,2019-11-13 20:34:02,2025-08-01 00:20:59,2025-07-31 20:02:18,7509.0,237.0,649.0,42.0,1483.0,282.0,1788.0,6533.0,2025-07-31 17:29:38,2.0.1,100.0,,,425.0,,,,1.0,,,,,
112,django-jet,https://github.com/geex-arts/django-jet,,[],admin-interface,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,25,False,geex-arts/django-jet,django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2024-02-10 02:55:55,2019-05-21 10:57:50,891.0,,665.0,113.0,177.0,214.0,132.0,3621.0,2018-10-18 06:39:57,1.0.8,23.0,3389.0,3389.0,29.0,https://pypi.org/project/django-jet,7930.0,7930.0,3.0,,,,,
113,django-shop,https://github.com/awesto/django-shop,,[],ecommerce-framework,A Django based shop system.,25,True,awesto/django-shop,django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2023-10-19 01:09:56,2021-02-28 18:04:57,5402.0,,1000.0,170.0,501.0,90.0,292.0,3284.0,,,,230.0,230.0,96.0,https://pypi.org/project/django-shop,574.0,574.0,3.0,,,,,
114,django-payments,https://github.com/jazzband/django-payments,,[],payment-subscriptions,Universal payment handling for Django.,25,True,jazzband/django-payments,django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2025-07-28 17:22:20,2025-07-25 13:27:35,913.0,6.0,276.0,40.0,266.0,70.0,115.0,1152.0,2021-02-01 11:27:35,0.14.0,29.0,653.0,653.0,68.0,https://pypi.org/project/django-payments,9365.0,9365.0,2.0,,31.0,,,
115,wrabit/django-cotton,https://github.com/wrabit/django-cotton,,[],templates,Enabling Modern UI Composition in Django.,25,True,wrabit/django-cotton,django-cotton,https://github.com/wrabit/django-cotton,MIT,2024-06-08 13:30:49,2025-06-30 17:34:35,2025-06-30 17:31:15,616.0,16.0,40.0,13.0,151.0,4.0,101.0,921.0,2025-06-30 17:34:35,2.1.3,68.0,245.0,245.0,12.0,https://pypi.org/project/django-cotton,57893.0,57893.0,2.0,,,,,
116,django-seed,https://github.com/Brobin/django-seed,,[],example-data,Seed your Django database with fake data.,25,True,brobin/django-seed,django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2024-04-08 02:46:34,2021-10-08 16:42:39,189.0,,82.0,10.0,66.0,20.0,42.0,704.0,2021-10-08 16:29:50,0.3.1,13.0,5250.0,5250.0,23.0,https://pypi.org/project/django-seed,25493.0,25493.0,1.0,,,,,
117,vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,,[],vulnerability-database,A free and open vulnerabilities database and the packages they impact. And the tools to aggregate and correlate these..,25,True,aboutcode-org/vulnerablecode,vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,Apache-2.0,2017-05-19 07:56:17,2025-07-31 09:34:51,2025-07-31 09:34:44,2803.0,155.0,231.0,22.0,811.0,635.0,500.0,625.0,2025-07-08 12:11:44,36.1.3,51.0,,,51.0,https://pypi.org/project/vulnerablecode,176.0,184.0,1.0,,498.0,,,
118,django-restql,https://github.com/yezyilomo/django-restql,,[],restful-api-drf,Turn your API made with Django REST Framework(DRF) into a GraphQL like API.,25,True,yezyilomo/django-restql,django-restql,https://github.com/yezyilomo/django-restql,MIT,2019-04-06 21:53:41,2025-07-26 21:45:14,2025-07-26 21:45:14,749.0,14.0,44.0,17.0,223.0,25.0,88.0,624.0,2025-07-05 15:09:27,0.17.0,45.0,332.0,332.0,6.0,https://pypi.org/project/django-restql,28705.0,28705.0,3.0,,,3.0,,
119,django-browser-reload,https://github.com/adamchainz/django-browser-reload,,[],development,Automatically reload your browser in development.,25,True,adamchainz/django-browser-reload,django-browser-reload,https://github.com/adamchainz/django-browser-reload,MIT,2021-12-14 23:01:24,2025-07-14 13:02:10,2025-07-14 13:02:09,370.0,15.0,34.0,4.0,288.0,14.0,29.0,609.0,,,,6723.0,6723.0,6.0,https://pypi.org/project/django-browser-reload,211572.0,211572.0,2.0,,,,,
120,django-otp,https://github.com/django-otp/django-otp,,[],authentication-authorization,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,25,True,django-otp/django-otp,django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2025-07-08 15:09:09,2025-07-08 15:09:01,291.0,2.0,108.0,11.0,82.0,12.0,74.0,594.0,,,,4367.0,4367.0,50.0,https://pypi.org/project/django-otp,1375809.0,1375809.0,3.0,,,,,
121,lagom,https://github.com/meadsteve/lagom,,[],dependency-injection,Autowiring dependency injection container for python 3.,25,True,meadsteve/lagom,lagom,https://github.com/meadsteve/lagom,MIT,2019-06-01 13:54:42,2025-07-28 13:55:43,2025-07-28 13:55:43,446.0,10.0,19.0,5.0,128.0,27.0,115.0,318.0,2025-07-16 11:02:12,2.7.6,25.0,466.0,466.0,13.0,https://pypi.org/project/lagom,116039.0,116039.0,2.0,,,3.0,,
122,django-auth-adfs,https://github.com/snok/django-auth-adfs,,[],authentication-authorization,A Django authentication backend for Microsoft ADFS and AzureAD.,25,True,snok/django-auth-adfs,django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2025-06-19 04:05:02,2025-04-09 00:08:12,510.0,,100.0,15.0,164.0,34.0,181.0,288.0,2025-01-15 15:55:36,1.15.0,35.0,180.0,180.0,49.0,https://pypi.org/project/django-auth-adfs,81815.0,81815.0,3.0,,,,,
123,factory_boy,https://github.com/FactoryBoy/factory_boy,,[],testing,A test fixtures replacement for Python.,24,True,FactoryBoy/factory_boy,factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2025-02-03 09:49:14,2025-02-03 09:49:09,1034.0,,397.0,40.0,524.0,163.0,433.0,3663.0,,,,,,133.0,https://pypi.org/project/factory_boy,8389268.0,8389268.0,3.0,,,,,
124,shuup,https://github.com/shuup/shuup,,[],ecommerce-framework,E-Commerce Platform.,24,True,shuup/shuup,shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2024-03-13 23:45:42,2021-08-18 22:32:03,7104.0,,1094.0,119.0,2196.0,147.0,291.0,2309.0,2021-08-17 18:55:57,2.14.3,100.0,187.0,187.0,67.0,https://pypi.org/project/shuup,2957.0,2966.0,3.0,,713.0,,,
125,django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,,[],admin-interface,Extends the Django Admin to include a extensible dashboard and navigation menu.,24,True,django-admin-tools/django-admin-tools,django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,,112.0,26.0,49.0,19.0,61.0,883.0,,,,1629.0,1629.0,82.0,https://pypi.org/project/django-admin-tools,92988.0,92988.0,3.0,,,,,
126,django-easy-audit,https://github.com/soynatan/django-easy-audit,,[],fields-versioning,"Yet another Django audit log app, hopefully the simplest one.",24,True,soynatan/django-easy-audit,django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2025-04-19 03:04:34,2025-04-19 02:59:50,321.0,,183.0,14.0,167.0,81.0,81.0,812.0,2024-10-09 11:35:31,1.3.7,59.0,365.0,365.0,51.0,https://pypi.org/project/django-easy-audit,78133.0,78133.0,3.0,,,,,
127,django-guid,https://github.com/snok/django-guid,,[],logging,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",24,True,snok/django-guid,django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2025-07-22 19:17:38,2025-07-22 19:16:52,210.0,2.0,28.0,7.0,112.0,5.0,26.0,469.0,2025-07-22 19:17:38,3.5.2,20.0,291.0,291.0,15.0,https://pypi.org/project/django-guid,136072.0,136072.0,3.0,,,,,
128,strawberry-graphql-django,https://github.com/strawberry-graphql/strawberry-django,,[],graphql-api,Strawberry GraphQL Django extension.,24,True,strawberry-graphql/strawberry-graphql-django,strawberry-graphql-django,https://github.com/strawberry-graphql/strawberry-django,MIT,2020-10-30 17:12:01,2025-07-28 16:43:37,2025-07-28 16:43:36,911.0,37.0,142.0,15.0,403.0,94.0,279.0,463.0,2025-07-26 10:55:39,0.65.1,100.0,,,104.0,https://pypi.org/project/strawberry-graphql-django,391790.0,391790.0,3.0,strawberry-graphql/strawberry-django,,-4.0,,
129,django-concurrency,https://github.com/saxix/django-concurrency,,[],locking,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,24,True,saxix/django-concurrency,django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2025-07-20 13:21:21,2025-07-20 13:21:20,716.0,2.0,51.0,8.0,183.0,1.0,75.0,457.0,2025-04-03 17:26:46,2.7,5.0,211.0,211.0,27.0,https://pypi.org/project/django-concurrency,72121.0,72121.0,1.0,,,,,
130,django-address,https://github.com/furious-luke/django-address,,[],fields-addresses,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,24,True,furious-luke/django-address,django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-10-13 21:23:29,2022-05-05 01:23:36,216.0,,162.0,19.0,69.0,41.0,85.0,436.0,2022-05-06 20:00:17,0.2.8,7.0,475.0,475.0,22.0,https://pypi.org/project/django-address,10023.0,10023.0,1.0,,,,,
131,FastDepends,https://github.com/Lancetnik/FastDepends,,[],dependency-injection,FastDepends - FastAPI Dependency Injection system extracted from FastAPI and cleared of all HTTP logic. Async and sync..,24,True,lancetnik/FastDepends,fast-depends,https://github.com/Lancetnik/FastDepends,MIT,2023-04-16 06:27:58,2025-07-28 21:29:47,2025-07-28 19:23:41,190.0,22.0,20.0,6.0,151.0,16.0,24.0,395.0,2024-10-16 17:44:00,2.4.12,28.0,651.0,651.0,12.0,https://pypi.org/project/fast-depends,414750.0,414750.0,2.0,,,,,
132,CISO Assistant (Community Edition),https://github.com/intuitem/ciso-assistant-community,,[],grc-framework,"CISO Assistant is a one-stop-shop for GRC, covering Risk, AppSec, Compliance/Audit Management, Privacy and supporting..",23,True,intuitem/ciso-assistant-community,,https://github.com/intuitem/ciso-assistant-community,,2023-09-20 16:47:58,2025-07-31 17:28:16,2025-07-31 17:27:16,6068.0,298.0,437.0,36.0,1833.0,76.0,372.0,3064.0,2025-07-31 17:28:16,2.7.11,100.0,,,66.0,,,,1.0,,,,,
133,django-compressor,https://github.com/django-compressor/django-compressor,,[],templates,Compresses linked and inline javascript or CSS into a single cached file.,23,True,django-compressor/django-compressor,django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2025-06-23 08:47:04,2025-06-13 06:03:49,1653.0,2.0,571.0,47.0,618.0,118.0,551.0,2848.0,,,,,,221.0,https://pypi.org/project/django-compressor,986407.0,986407.0,2.0,,,,,
134,viewflow,https://github.com/viewflow/viewflow,,[],finite-state-machine,Reusable workflow library for Django.,23,True,viewflow/viewflow,viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2025-07-25 05:55:06,2025-07-25 05:55:03,213.0,5.0,408.0,104.0,106.0,19.0,343.0,2808.0,2024-04-09 05:47:09,2.0.0,3.0,361.0,361.0,2.0,https://pypi.org/project/viewflow,325.0,325.0,2.0,,,,,
135,CheckMK,https://github.com/Checkmk/checkmk,,[],apm,Checkmk - Best-in-class infrastructure & application monitoring.,23,True,Checkmk/checkmk,,https://github.com/Checkmk/checkmk,GPL-2.0,2019-02-20 12:29:54,2025-07-31 18:06:25,2025-07-31 17:00:17,87722.0,2797.0,496.0,72.0,839.0,,,1937.0,,,,,,377.0,,,,3.0,,,,,
136,django-htmx,https://github.com/adamchainz/django-htmx,,[],templates,Extensions for using Django with htmx.,23,True,adamchainz/django-htmx,django-htmx,https://github.com/adamchainz/django-htmx,MIT,2020-10-18 17:12:47,2025-07-14 13:02:10,2025-07-14 13:02:09,562.0,25.0,143.0,36.0,456.0,4.0,81.0,1861.0,,,,,,24.0,https://pypi.org/project/django-htmx,446699.0,446699.0,2.0,,,-5.0,,
137,django-pandas,https://github.com/chrisdev/django-pandas,,[],pandas-integration,Tools for working with pandas in your Django projects.,23,True,chrisdev/django-pandas,django-pandas,https://github.com/chrisdev/django-pandas,BSD-3-Clause,2012-08-01 01:51:39,2025-05-30 15:00:09,2025-05-30 15:00:09,260.0,1.0,116.0,29.0,74.0,15.0,71.0,811.0,,,,2609.0,2609.0,36.0,https://pypi.org/project/django-pandas,132275.0,132275.0,1.0,,,,,
138,django-multitenant,https://github.com/citusdata/django-multitenant,,[],multiple-tenants,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,23,True,citusdata/django-multitenant,django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2024-07-17 11:22:36,2024-04-30 12:19:32,297.0,,119.0,41.0,143.0,43.0,56.0,780.0,2023-09-26 15:28:27,4.0.0,15.0,83.0,83.0,25.0,https://pypi.org/project/django-multitenant,42789.0,42789.0,3.0,,,,,
139,django-dirtyfields,https://github.com/romgar/django-dirtyfields,,[],fields-versioning,Tracking dirty fields on a Django model.,23,True,romgar/django-dirtyfields,django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2025-06-19 03:37:49,2025-05-21 12:14:31,645.0,1.0,97.0,10.0,170.0,12.0,62.0,645.0,,,,684.0,684.0,44.0,https://pypi.org/project/django-dirtyfields,449784.0,449784.0,3.0,,,,,
140,django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,,[],configuration,config and manage typed extra settings using just the django admin.,23,True,fabiocaccamo/django-extra-settings,django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2025-08-01 00:15:01,2025-06-12 20:15:36,342.0,5.0,32.0,9.0,149.0,5.0,34.0,595.0,2025-04-03 13:26:13,0.14.0,24.0,114.0,114.0,12.0,https://pypi.org/project/django-extra-settings,24827.0,24827.0,3.0,,,,,
141,django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,,[],restful-api-ninja,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,23,True,eadwinCode/django-ninja-extra,django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2025-07-23 11:09:19,2025-07-23 07:27:03,811.0,19.0,43.0,9.0,172.0,19.0,75.0,501.0,2025-06-05 22:47:46,0.30.1,55.0,,,24.0,https://pypi.org/project/django-ninja-extra,144393.0,144393.0,2.0,,,,,
142,django-mailbox,https://github.com/coddingtonbear/django-mailbox,,[],emails,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",23,True,coddingtonbear/django-mailbox,django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2025-06-20 05:07:51,2025-06-20 05:07:51,552.0,2.0,162.0,22.0,135.0,21.0,141.0,373.0,,,,225.0,225.0,55.0,https://pypi.org/project/django-mailbox,15256.0,15256.0,3.0,,,,,
143,django-authtools,https://github.com/fusionbox/django-authtools,,[],custom-user,A custom User model for everybody!.,23,True,fusionbox/django-authtools,django-authtools,https://github.com/fusionbox/django-authtools,BSD-2-Clause,2013-05-20 23:19:33,2024-03-19 18:47:15,2024-03-19 18:47:10,248.0,,93.0,30.0,73.0,10.0,45.0,370.0,,,,1012.0,1012.0,31.0,https://pypi.org/project/django-authtools,11573.0,11573.0,1.0,,,,,
144,django-fsm-log,https://github.com/jazzband/django-fsm-log,,[],finite-state-machine,Automatic logging for Django FSM.,23,True,jazzband/django-fsm-log,django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2025-07-28 17:22:12,2025-06-11 12:38:32,407.0,2.0,75.0,9.0,170.0,12.0,37.0,244.0,2025-06-11 12:39:23,4.0.5,16.0,161.0,161.0,28.0,https://pypi.org/project/django-fsm-log,56379.0,56379.0,2.0,,,,,
145,django-typer,https://github.com/django-commons/django-typer,,[],management-commands,Use Typer (type hints) to define the interface for your Django management commands.,23,True,bckohan/django-typer,django-typer,https://github.com/django-commons/django-typer,MIT,2023-10-23 22:31:55,2025-07-17 22:19:52,2025-07-17 22:13:09,1032.0,15.0,3.0,3.0,73.0,15.0,131.0,216.0,2025-07-17 22:52:13,3.2.2,33.0,71.0,71.0,7.0,https://pypi.org/project/django-typer,28301.0,28301.0,3.0,django-commons/django-typer,4.0,,,
146,wireup,https://github.com/maldoinc/wireup,,[],dependency-injection,"Performant, concise, and easy-to-use dependency injection container for Python 3.8+.",23,True,maldoinc/wireup,wireup,https://github.com/maldoinc/wireup,MIT,2023-08-19 22:09:32,2025-07-29 20:22:50,2025-07-29 20:22:50,716.0,57.0,14.0,5.0,21.0,15.0,40.0,198.0,2025-07-20 19:11:23,2.0.1,30.0,24.0,24.0,7.0,https://pypi.org/project/wireup,17022.0,17022.0,3.0,,,,,
147,django-minio-storage,https://github.com/py-pa/django-minio-storage,,[],storage,A django storage driver for minio.,23,True,py-pa/django-minio-storage,django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2025-05-08 17:24:03,2025-05-08 17:21:03,237.0,9.0,54.0,6.0,71.0,9.0,76.0,162.0,2025-05-08 17:24:03,0.5.8,9.0,380.0,380.0,18.0,https://pypi.org/project/django-minio-storage,27811.0,27811.0,3.0,,,,,
148,wemake-django-template,https://github.com/wemake-services/wemake-django-template,,[],reusable-app-templates,Bleeding edge django template focused on code quality and security.,22,True,wemake-services/wemake-django-template,,https://github.com/wemake-services/wemake-django-template,MIT,2017-09-14 09:23:23,2025-07-30 09:05:33,2025-07-30 09:05:31,2703.0,43.0,221.0,34.0,2299.0,23.0,523.0,2114.0,2023-09-05 07:57:33,goodbye-3.9,3.0,,,55.0,,,,1.0,,,,,
149,kink,https://github.com/kodemore/kink,,[],dependency-injection,Dependency injection container made for Python.,22,True,kodemore/kink,kink,https://github.com/kodemore/kink,MIT,2019-12-25 20:57:36,2025-06-19 04:16:54,2025-06-19 04:16:53,98.0,1.0,28.0,8.0,43.0,7.0,21.0,432.0,2024-10-19 09:57:33,0.8.1,24.0,259.0,259.0,14.0,https://pypi.org/project/kink,89371.0,89371.0,3.0,,,,,
150,django-google-maps,https://github.com/madisona/django-google-maps,,[],fields-addresses,Using the Google Maps API with django model admin.,22,True,madisona/django-google-maps,django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2025-07-24 16:34:27,2025-07-24 14:46:43,87.0,5.0,96.0,18.0,53.0,12.0,35.0,283.0,2022-03-22 11:47:01,0.13.0,3.0,692.0,692.0,20.0,https://pypi.org/project/django-google-maps,29186.0,29186.0,2.0,,,,,
